Date,C/E,Year,Month,Day,Precip,Temp,PET,Obs flow,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m42,m43,m44,m46
1993-01-01,0,1993,1,1,0.0,0.5914228240202131,0.7581771731224372,1.0754526315789477,0.0,7.376953746392621e-17,0.0,0.0133620521105988,4.62335150039774,0.0326830574550191,0.599778295884421,4.53332085695773e-10,0.0,0.0121507857257764,0.00476535022234384,0.0281793820738368,3.08237114893985e-08,0.175979842209422,2.41302598848383e-11,5.3580806563237e-05,0.00895611841577133,6.52735345412967e-06,0.009666083464030091,0.0,1.79544292286827,0.00440107906618175,0.149359377533694,0.300629392974499,-0.0,0.552757516458791,2.8416704096657206,0.0967777278081827,0.0839003231009246,0.275045115779732,0.190335720875294,0.0502880186926377,1.1283595978474801e-07,1.01196203054992,0.0930975325908211,4.52726852686804e-12,0.0689774443437964,3.14258117997722,0.7026826711384201,0.0,5.88969373666054,0.00812592605748758,0.000215300022276477
1993-01-02,0,1993,1,2,0.0,1.4265260385766827,0.5749386772936168,1.0527157894736845,0.0,3.0907789551815194e-17,0.0,0.0072054328278259,4.47682209479117,0.0187383632654236,0.581522953886448,4.49695198273752e-10,0.0,0.00994147909737661,0.00460949221545435,0.0130579859055571,1.13703576805474e-08,0.174626949310057,1.21556827869637e-11,3.6274701047397995e-05,0.00576873772774862,4.23953897289052e-06,0.009164597293433859,0.0,1.7727912902272498,0.00442682429284062,0.147201026121189,0.27947877233379403,-0.0,0.543386368655576,2.8367099485625804,0.0919260193316166,0.0588326853408701,0.25226790195800897,0.17673318569823002,0.054496636453192,7.46326299501869e-08,0.9863579047124059,0.10205733888070401,2.26363426343402e-12,0.0717851624078599,3.13363135501726,0.6846595801694662,0.0,11.1029696076563,0.007641708875711491,0.00011208609366929599
1993-01-03,0,1993,1,3,0.0,3.492560389519912,1.0828091251350491,1.0481684210526316,0.0,1.2949673914472399e-17,0.0,0.00388270955739085,4.50724889448632,0.0101917081609094,0.5641842006076611,4.4519510157988396e-10,0.0,0.008322763546072271,0.00446241081636273,0.0364489008792174,4.19418636784585e-09,0.17324607821020202,6.08188244280476e-12,2.4559175689074698e-05,0.00371570957681183,2.75359543940216e-06,0.00870122349353596,0.0,1.75237346576707,0.0044335178156039,0.144707558211324,0.258503786199144,-0.0,0.534273760510105,2.83101529461555,0.0870275788192708,0.0404493121501316,0.23043683417728397,0.16189924794844,0.0562664276015496,4.9364091675064404e-08,0.9552411994466209,0.111673784848241,1.13181713171701e-12,0.0727362212869976,3.1247070181514798,0.6679768998105861,0.0,20.9280043943893,0.007198488972578671,5.83721344472068e-05
1993-01-04,0,1993,1,4,0.0,3.2432850992474167,0.829950829317127,1.0186105263157896,0.0,5.42562431422143e-18,0.0,0.00209298004059272,4.66105766217655,0.00537812216335643,0.5477253205298189,4.4117591766943904e-10,0.0,0.00710514856589729,0.00432341580879644,0.01688998119972,1.54731666386193e-09,0.17185712616962698,3.04737099588727e-12,1.66275831112355e-05,0.00239333079634253,1.7884699002370602e-06,0.00827368371831403,0.0,1.73229100044622,0.0044493142953858,0.142442586397961,0.23814466868600398,-0.0,0.5253906660372261,2.82569495097125,0.0821875749504527,0.0273631414632717,0.209903994817127,0.146344259736582,0.0550922263055645,3.26508483994929e-08,0.9246439802167808,0.119527160499235,5.65908565858505e-13,0.0725448582251021,3.1158080960338097,0.6520553910236321,0.0,25.5262422122639,0.0067928527172171895,3.0412095263945098e-05
1993-01-05,0,1993,1,5,0.0,0.6663870623276343,0.9992667217132556,1.0106526315789477,0.0,2.27321547967102e-18,0.0,0.00112795360944074,4.497703410163281,0.00278592758711878,0.531930069986617,4.36898043839637e-10,0.0,0.00615779424138486,0.00419188589152145,0.007826613652250321,5.70779541562755e-10,0.170448980598656,1.5179144917345e-12,1.1257937233867e-05,0.0015415715847170001,1.16161747593114e-06,0.00787907220628048,0.0,1.70240058664256,0.00445857861753912,0.14009830835164,0.21869177453473101,-0.0,0.516741211601924,2.82013545891621,0.0774784278276183,0.0182635322370566,0.19083260615666398,0.130602430145716,0.0514442350286031,2.15962576193342e-08,0.895702388334574,0.123775916824385,2.82954282929253e-13,0.07171134629311,3.1069345172957004,0.636545322441614,0.0,19.4103282356008,0.00642135288871281,1.58535716387321e-05
1993-01-06,0,1993,1,6,0.0,0.9461237849173616,0.9037696101946808,1.008378947368421,0.0,9.52426544438597e-19,0.0,0.0006079614775371861,4.409146604686669,0.0014262056670029302,0.516785570054734,4.32821858684072e-10,0.0,0.00540628958248102,0.00406726040672765,0.00362675839448925,2.10551138416267e-10,0.16902976555673402,7.54817733280509e-13,7.622862676582429e-06,0.0009929437896450631,7.544746267241071e-07,0.00751439225185532,0.0,1.67135551003648,0.00447127073460091,0.137864435753141,0.20032387095464002,-0.0,0.5083347508263011,2.8147225009096197,0.0729486660037814,0.0120540697007195,0.17326686214042902,0.11518129100988402,0.0461593076656711,1.42844353404897e-08,0.8682438746036669,0.124447387971544,1.4147714146462602e-13,0.0705318917807114,3.0980862097779704,0.621405984877688,0.0,16.9639378853161,0.00608068638897613,8.270217288898982e-06
1993-01-07,0,1993,1,7,11.660624398996685,4.370386644346838,0.30756370845587483,1.0504421052631578,0.6043827200829179,3.66738138937644,0.0,5.36554882605406,4.50326233484175,5.4225458263467505,0.5023190105511,1.43995046058362e-10,2.4806274192698498e-09,2.81356942920107,0.00394903276052225,1.58065291054389,0.19962054958085299,3.40348661207793,2.61036370216495,0.0139593859544261,1.0416045948995,2.83397320791673,0.01695483225632,0.0,1.67678573605169,9.019436085116471,0.136079744629926,0.320682447784914,-0.0,0.516963769279661,2.81075454617809,1.9135508927769802,1.53727084563539,0.37377535560351394,0.307937721906229,0.12810625149392502,1.6198588193168997,0.901959405644155,0.164408367390586,7.07385707323131e-14,0.0738316561743194,3.08926310152187,0.662769752644193,3.38246066606857,30.468916208093,1.80440384047645,0.10887834964886099
1993-01-08,0,1993,1,8,0.16682260696285425,3.7328501556628537,0.9334034693717392,1.228926315789474,0.00782245521414688,1.7938455608435802,0.0,2.96857284594071,4.56699791066251,2.46722255354537,0.48861222531263104,4.2774230900377e-10,3.41086620936035e-11,0.851865745120832,0.00383674156024086,1.27451998461467,0.15856570956242802,0.21319389356873397,1.3321071977929,0.0513136300585991,0.6852782604938421,0.00297035637480589,0.0189327737129696,0.0,1.74043533659345,0.00455163180467522,0.133896775045515,0.46733325196546793,-0.0,0.552676157482053,2.80695608550186,0.278659107340351,1.74059625663395,0.582191427029217,0.547400931597354,0.208044007286505,0.023174504480952998,0.999616751283004,0.20856262371847398,0.624463592011375,0.0857515367209138,3.0804651207701097,0.6803625465060631,1.85582118218174,33.0110913803465,2.07966576452439,0.0581727075171168
1993-01-09,0,1993,1,9,0.15710191494500111,-0.0013559603892002534,0.5785970320960412,1.0788631578947372,0.0069733035862657,0.8913625578840029,0.0,1.6730397901578302,4.43916792910954,1.0127481025562,0.47573417555195,4.2430292029344196e-10,3.14448390152129e-11,0.224478929011942,0.0037299707389884603,1.02165042834643,0.18416449276101102,0.20939822604091102,0.679974095785242,0.10451458796603501,0.454652178579986,0.00192925688899969,0.0201110234721652,0.0,1.81490460439982,0.0045879647807895,0.131991043391534,0.5942684857103089,-0.0,0.6047191465053741,2.80332323542794,0.316258714909308,1.71234975297252,0.7341532683426909,0.754702710339876,0.257177096368455,0.0218241308837456,0.994377303787193,0.24300819051678305,0.312231796005687,0.104405948988809,3.07169219596759,0.686218492672534,0.938120267633418,19.0655923834514,1.6761393204443702,0.0317167014028265
1993-01-10,0,1993,1,10,0.0,3.460293978040901,0.9895574374208136,1.0254315789473685,0.0,0.34100202887015807,0.0,0.9016508291451361,4.28932346135889,0.372243548503006,0.463753634126236,4.2020830502778597e-10,0.0,0.0891971758556669,0.0036283394427395798,0.765008147046715,0.23435068985379603,0.16565179689514903,0.346345979858545,0.16844649520546998,0.292846638855596,0.00125305911914462,0.0200366187226183,0.0,1.7459378302250201,0.00460756455491505,0.12984624590201801,0.6850225412766999,-0.0,0.656840539987558,2.7998231481869196,0.31281048346891,1.50297949117322,0.8196317583219491,0.9014211771175401,0.27706634488803195,3.86353131020325e-09,1.00215510548016,0.26551478623068103,0.15611589800284398,0.127418199794616,3.06294425576119,0.686519752103935,0.280581551566956,25.4887539584371,1.25463454596768,0.016493181672786003
