Date,C/E,Year,Month,Day,Precip,Temp,PET,Obs flow,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m42,m43,m44,m46
1993-01-01,0,1993,1,1,0.0,5.9527261867951,1.3530996654599632,2.0219567743434816,0.0,2.00814615442687e-05,0.0,0.31627496719520004,8.88976630878597,0.000102076287470428,2.38021602230044,0.000234706755406282,0.539294026257517,0.0179207399389082,0.15428588430265197,0.000108767673155925,0.0810461491627991,0.639381234684994,0.0191104519577879,1.51556412903925,0.18122940640073898,0.0007529859698069731,1.11729806558112e-05,0.0,1.3429635018759798,1.3270727026640602e-10,0.0,0.521418758949595,0.0310044098121945,1.63293622556732,2.2003766138611605,0.37395493807127106,5.057566808962379,1.4740674075888702,0.116195023485346,0.130375241824504,-6.68859881322197e-09,1.3594375746145702,0.0494383539200456,0.000838067386764621,1.66671170438174,0.767018400523226,4.08704290478613,0.0,124.335233250818,3.08006482859404,0.895474364990398
1993-01-02,0,1993,1,2,0.0,7.477859554853238,1.3356252213436988,2.008905414826865,0.0,8.28399001798919e-06,0.0,0.25384471105927603,9.027529112536019,3.4552681666372495e-05,2.31112033784961,0.00012956439608551498,0.472847154842437,0.0152533452856122,0.131816905403229,3.7244815881947795e-05,0.0836101462995798,0.6354599016157421,0.010852276934296998,1.48838497699781,0.14472517705364002,0.000395014340678621,1.11512498132158e-05,0.0,1.29316107113945,1.3282010900079202e-10,0.0,0.40553562838295504,0.0213220696016953,1.59882111479943,2.13267928777115,0.338772053340338,5.0469526993677,1.30519986266872,0.0757060766347803,0.119683273333966,-6.36914313682447e-09,1.32241323670424,0.0355457781306226,0.000419033693382311,1.5986020033661599,0.7623128672289928,3.9455842990428196,0.0,123.412378339311,3.0499140781585403,0.839136065367788
1993-01-03,0,1993,1,3,0.0,8.125710201161464,1.4733515533316273,2.008905414826865,0.0,3.41730558141223e-06,0.0,0.20368108591844,8.97306970852383,1.16960347805126e-05,2.23849313760169,7.15074573099165e-05,0.421396260224012,0.0131747562086545,0.11355044332117001,1.2753571630033501e-05,0.0861905156535632,0.631278291776912,0.00596854866171192,1.46072666947599,0.115573831484523,0.000207223421951965,1.1129584195032301e-05,0.0,1.24839102025534,1.32898269477049e-10,0.0,0.31366218935615997,0.014215618546296998,1.5534056067074298,2.06294366441188,0.308483105092123,5.0394888445073,1.15054415538269,0.0488428455176555,0.10944815805255902,-5.50817806828886e-09,1.28899224984551,0.0253516677598011,0.00020951684669115502,1.52701598123761,0.757247945586292,3.52858005491021,0.0,122.59780161210101,3.02025683116958,0.7863501377866692
1993-01-04,0,1993,1,4,0.01881689237555536,7.664711025961942,0.3522320019077218,2.008905414826865,0.00594442060451396,1.4097044312453e-06,0.0,0.16747200859234898,8.89619706713148,0.00608186750982155,2.16496459271175,5.480740672466579e-05,0.379694653346165,0.012244105572263998,0.0985452391764259,0.00593449508074492,0.0887773981076797,0.6325848381732829,0.00325941234788991,1.4180281710891203,0.0933270204835296,0.00010870882948625799,1.1107984986109e-05,1.34735288792077e-06,1.20796276606019,1.33197107713094e-10,0.0,0.24232910379959602,0.00900045619086074,1.4976298137050301,1.99241919655965,0.284846053548007,5.03598187490013,1.0105321920669,0.0328862070732772,0.10002919712455301,0.0187487322074777,1.2578929866583701,0.018202888873906996,0.000104758423345578,1.44228144952252,0.75475603700427,3.13913398060734,0.0,121.742208206868,2.99107794075259,0.7370835853990791
1993-01-05,0,1993,1,5,0.0,6.990340173317593,1.4913445992031054,1.990834301650012,0.0,5.81530254210212e-07,0.0,0.134372081054806,8.88338107559724,0.00205870371903902,2.09176605045185,3.02797035870823e-05,0.34385412086523,0.0107704460652772,0.0861021921975369,0.0020321219535314,0.0913668716835522,0.622833097448185,0.00172911504890599,1.3363438040920301,0.07452872143676899,5.70283489046656e-05,1.10864507278922e-05,0.0,1.17148447645637,1.33263138258303e-10,0.0,0.18670841570262398,0.00522581691001062,1.43474177125037,1.92092246604803,0.259488553511442,5.03217212107437,0.884587262216043,0.0225671473093259,0.0910970122663527,-7.743753021323979e-09,1.22886086862209,0.0130913979471925,5.2379211672788795e-05,1.3497807609291899,0.7496359781061691,2.90865860199624,0.0,120.796362986026,2.96236085067526,0.690723746579338
1993-01-06,0,1993,1,6,9.538570599292457,9.27786592900989,0.5953580642539794,2.0882175226586104,3.7092773514664303,1.7326940095778,0.881248763315748,1.9679137786557401,9.287466086559618,4.36791119541089,2.01985082783865,0.012335020726194999,0.417371658006742,1.93354467895603,0.942881732568492,4.28718181434619,2.0459235527787096,3.3857660659684803,0.670602118981055,1.2382384611303998,0.7294563568076942,1.97049500499266,1.1065521222208e-05,0.000875366720989044,1.45610463286275,8.3799362162834,0.0,0.5291712197647539,1.6148323242879299,1.42051785750283,1.8576848648093602,1.92212537852142,5.851113598083381,0.886989244499997,0.8469445860622349,0.089558299211696,9.504011129190019,1.26803520329253,0.137156888348282,2.6189605836394398e-05,1.251634462473,1.28911814189656,2.8446457321111502,1.07434871970147,124.283160089766,2.9546489931342994,0.799854486828271
1993-01-07,0,1993,1,7,1.6018103264607757,12.949308005896578,1.1866225785483613,2.5791494306297937,0.618528126768954,0.46946901195787,0.8864404536689441,1.8918983601762,10.1485515358966,2.43784626218205,1.9505762638514998,0.00871608030586326,0.41228467184287504,1.05559196640564,0.958985100226424,2.43149014996966,1.15974786461134,1.0811805071043101,0.41489484984989794,1.1566666761394098,0.6941482914111561,1.16498539884674,1.1044521755438099e-05,0.000122668839789052,2.31955801486402,1.2993745714899099,0.0,0.9166676383730409,2.00023448559971,1.43398908770066,1.80045458076129,0.783533658749555,5.778297069090691,0.95069768670378,1.53439809505166,0.0918392351296205,1.59600674938438,1.42594571854897,0.26356111498163504,1.59023935913783,1.1542085754795801,1.1719507705066798,2.8210042795315498,0.7567657047468158,123.06942517952601,2.93927909906994,0.773024500519902
1993-01-08,0,1993,1,8,0.0,9.331946353671126,1.3834589042523648,2.0701464094817568,0.0,0.19366501786938897,0.625917266437481,1.51830551843674,10.573684608908401,0.825207579806477,1.8842963764816,0.00481115248562145,0.365447540651471,0.335911653142484,0.6828034076649979,0.8326040277159169,0.51522054564335,0.615127969001365,0.253173127401297,1.07903762601944,0.554329103520554,0.606410588502984,1.10234189668678e-05,0.0,2.23209609404512,1.33837114722168e-10,0.0,1.1665775008867,1.53493321797243,1.34654315189136,1.74610638147952,0.551588239275885,5.58651100704181,1.01900349964156,1.7769044407872399,0.0947884969299939,-7.67699489795871e-09,1.6713971709243998,0.33364299315879603,0.8965302302385941,1.05822320170839,0.745211437382744,2.81127459910721,0.31621030299711,121.186197271609,2.92087143584491,0.722728220693977
1993-01-09,0,1993,1,9,4.006586658480791,8.446240693284647,0.3851956883805141,2.0370160353241924,1.6050924582147101,0.079890553350764,1.11394481737696,2.0025132748926597,10.6843996334263,2.19054861873005,1.82021833981602,0.0075507531855277706,0.442214535271998,1.1133844968492501,1.26655593528182,2.16915793439347,0.8347263045776478,1.7706282114574599,0.32688059860473,1.01088115459701,0.7344769508409041,1.0917555663112,1.1002492080364699e-05,0.00024325054954980297,1.99305435110154,3.4044699602791804,0.0,1.4262137624392899,1.9429208630840702,1.27804734004143,1.69713184261981,1.26272544545835,5.7889373689232,1.1154209045243002,2.03680224604251,0.100041668452908,3.99207028706593,1.8155043400242499,0.404875275966627,0.44826511511929706,0.968289486302019,1.4452582389424,2.81620426019863,0.7827422149108721,121.49227353548001,2.89918148345496,0.746299488854418
1993-01-10,0,1993,1,10,1.5929411175601154,12.449543822609069,1.4323666921569884,2.1253636997443643,0.625894153784053,0.0329563933895162,1.05959474938552,1.91699803081481,10.5334746875433,1.2560220669834399,1.7587662299953501,0.00587624582086941,0.43861286726412696,0.7177963403531671,1.2036531687090601,1.2447888753271399,0.566284785428168,1.06977530623937,0.20365494795876,0.947983497604457,0.699981316188175,0.7316406988058589,1.0981563236797698e-05,7.883263432689409e-05,2.14249881501682,1.28665644290144,0.0,1.61788034538858,1.54289184502307,1.23073506871092,1.65180728477646,0.91805233408848,5.73232290149356,1.21502229382537,2.15085553090484,0.10576415057452099,1.58716967549328,1.74566153330307,0.45223606675228606,0.841542917780695,0.886525266069246,1.23503138944559,2.81586560410569,0.36068631640731796,120.88456081174101,2.88301721459167,0.7249885374567071
