ID,10,11,8,9,14,15,12,13,2,3,1,6,7,4,5,26,27,24,25,30,31,28,29,18,19,16,17,22,23,20,21,42,43,40,41,46,47,44,45,34,35,32,33,38,39,36,37,58,59,56,57,62,63,60,61,50,51,48,49,54,55,52,53,74,75,72,73,78,79,76,77,66,67,64,65,70,71,68,69,82,83,80,81,86,87,84,85
"10",0,45104.5844784559,48875.5597447321,49963.3104577401,61077.8617866554,138397.808898493,140235.146397804,50509.5499941643,112391.107416289,100428.14049403,120669.972314729,34976.3079327844,52021.6424661077,89272.7396953108,23854.0595067269,903939.735525326,863273.672027022,905629.372834352,904356.357548968,814825.217077409,814315.332933886,866393.982700775,809958.751241115,71814.9862913005,50633.886064025,100549.743183904,96674.1457759383,1180367.48772542,919553.072930852,39716.1125171427,96387.0305369167,707689.258934617,448323.958381319,674568.15963083,692269.091068575,434165.239305096,429008.045670999,446604.662053465,438509.315383931,786045.559617385,802645.34630274,812969.364146589,779502.393145674,363245.674198249,546487.776020515,839209.12450468,814841.488886504,825685.019067922,841201.27157239,1079412.97077688,1104334.44009332,493458.068661609,571485.21853022,745781.21693013,345651.241042718,447540.464413462,526544.88507305,421982.957763308,392600.264000748,1132926.16770794,957362.522489818,972024.930852565,1149598.89493146,1480030.58593902,1550418.71029298,1498735.4513713,1495997.87289643,1581311.88036567,1609081.83835411,1530182.6728488,1587878.93723347,618397.192360715,629775.164709258,577855.571290921,596796.909997958,369994.467722601,369525.900417347,461176.797419093,381545.08609294,1347709.74554303,1342196.51087413,1624696.43197015,1351585.8877097,1285173.55163929,1300556.97848663,1269661.67114167,1288959.93157692
"11",45104.5844784559,0,92652.2445006779,94028.4202341367,45618.1113546868,178304.475138594,100906.669299956,27686.4268020612,149769.161689948,139605.944682474,157014.780001316,72614.6654060087,89690.6092423603,128093.519383441,51499.9803779941,861742.57654482,821439.176405868,863185.702507561,861562.835291544,772556.659482412,772014.148503562,824491.216231871,768020.282855216,99763.4389234143,75892.2426253947,143037.23482605,141560.015070437,1136148.77535963,877133.894185276,78995.1910264158,131506.728644785,667844.287491385,409148.529245337,634630.279653779,652370.188595518,394768.407706421,389596.223659778,407390.203694249,399157.395435085,745137.597810223,761240.997142313,770587.044760437,737273.07078681,323432.7702299,506689.284927727,796836.007963885,772041.966132737,782431.111724892,797866.971760355,1034545.94908749,1059291.88222355,451158.67302507,529059.150037932,703063.70987697,302180.427215271,409933.274417857,486476.274492526,382796.084624074,352954.307038978,1088448.1704672,912818.796657804,930735.108804551,1105256.50442967,1435095.66141358,1505576.53347362,1453722.98848748,1450958.18523464,1536218.03529964,1563977.79281235,1485154.76804499,1542788.54649336,577066.731309134,588704.948750195,536595.795742452,555626.152719486,327746.021228327,327839.217017628,419681.829365072,338957.192918754,1302642.10839567,1297097.19035907,1579593.31225237,1306507.89830603,1240169.7301823,1255532.85435162,1224793.39162872,1243950.51669587
"12",140235.146397804,100906.669299956,178774.389193468,180753.449634443,135038.425771479,278047.509508116,0,120834.095311186,214229.08837092,209374.774867386,218234.273135987,153205.566011681,165646.850959513,198707.31525268,132691.451911274,810062.808313071,772071.119971813,810058.963625571,806314.274045762,721097.014820117,720367.51624828,774723.623703331,718488.088505116,200434.335816276,176626.863938046,240778.033477755,234217.181910282,1069404.91970993,824067.220492335,178365.265565582,232341.621255887,630002.530661085,380004.866817154,596793.944735321,614475.846051157,365124.914293422,360085.941445717,378128.658057981,369557.511961163,701284.924530155,714675.313586844,718472.204064646,686338.195220669,295175.408877713,471798.433899988,744575.304684768,717357.16642057,724671.63920004,739444.646723468,960762.343954373,981896.732104862,404076.739744036,479535.205078033,649475.738380395,252289.942271715,387701.506127266,450754.510557905,354627.882971202,323938.412491795,1019349.94598089,843584.664364376,883555.367888763,1037456.19888831,1348664.99743142,1417973.59880433,1368547.94769707,1366371.15921345,1453439.79058428,1482814.6476192,1400275.87994667,1459809.59524961,533074.68060209,545914.7491597,493683.043811011,512847.750090199,285458.654415852,289073.717756432,378291.093471362,293848.838604482,1224036.01507675,1216853.41145113,1498616.0412922,1227491.452266,1163435.46198646,1178287.74435394,1150583.74191416,1167080.96580982
"13",50509.5499941643,27686.4268020612,98670.6449891941,99486.6803598936,17933.1680434836,166233.605852853,120834.095311186,0,162643.231282285,150905.393450379,170721.377823293,84550.6458132741,101950.844889649,139692.569803612,66932.5244135805,854773.71885215,813870.720409311,856652.774130278,855687.697257972,765733.10813012,765248.272232265,817033.780357273,760634.504987018,81979.5720945263,59220.8158605731,135101.500147224,139250.146730215,1133655.30890962,870553.686822076,71475.2660805486,116545.785293954,657474.625922454,398014.050019683,624383.938499102,642071.192554358,383908.881165734,378757.336555268,396303.378313337,388240.904574802,736176.497074564,753007.972447435,763966.179174091,730390.453496241,313141.033300259,496294.353737445,790191.703113315,766202.951388326,777530.007140979,793139.207624658,1034782.67817287,1060939.21348622,444538.388566412,522615.600614515,697088.03057498,298219.286478479,397042.730728106,476435.649842557,371684.95681139,342427.463456333,1086856.69017249,911532.820160755,922300.863568384,1103175.61057905,1440529.27185173,1511576.62631468,1458523.10884564,1455474.69230375,1539835.89743156,1566847.13406305,1489793.90565534,1546496.08776376,568772.267626493,580017.090944401,528209.794533392,547098.750056793,321171.556257934,320287.329150042,411726.111222126,333004.915818987,1304563.23842168,1299726.00145258,1582371.77322609,1308600.37659768,1241363.28403918,1256923.13741604,1224989.18543925,1245196.19231684
"14",61077.8617866554,45618.1113546868,106556.610820418,107029.154255109,0,160777.978227536,135038.425771479,17933.1680434836,173081.205362731,160606.561079496,181540.566299546,96036.7672324202,113066.217763054,149716.930149214,80684.4711410016,850419.083903503,809146.552577884,852581.96950921,852046.896447457,761526.236796255,761079.464132793,812380.448770747,756062.913067351,74068.8520640986,53829.0407107426,133114.058358357,140964.106531681,1132099.44283129,866444.731373069,72360.5073999587,109812.809209512,651017.757286796,391398.920799476,618037.342134195,635674.016585102,377511.350256266,372386.292930774,389724.115004058,381794.732202106,730588.010645414,747886.083741109,759893.104795382,726169.430210275,307338.581116144,489997.281447208,786086.376862808,762639.58463337,774571.480712012,790283.619856149,1035031.72860384,1062091.3018633,440832.667449885,518894.898891329,693486.30371373,296708.927378924,389245.233696271,470404.664321224,365148.272633869,336367.112259641,1085901.72291409,910848.854870502,916955.472787187,1101897.51618567,1444026.89828896,1515427.16065125,1461608.02430873,1458376.91223489,1542141.81395147,1568664.28316071,1492768.96931052,1548858.85252794,563772.246401187,574744.68415715,523200.260627115,541971.175527344,317834.983687973,316302.078698089,407205.067332713,330038.032012991,1305819.93780129,1301441.59397198,1584127.538569,1309966.94629175,1242165.32094602,1257848.36589546,1225149.71342353,1246030.93624741
"15",138397.808898493,178304.475138594,114270.839286856,112017.323456453,160777.978227536,0,278047.509508116,166233.605852853,148679.602818826,136253.098464603,156730.55077985,138047.442342572,136554.151189067,135426.8842023,151919.872761893,995042.200591336,952526.429609883,998240.508352313,999216.645520775,907049.183784671,906741.089270046,956020.549236171,900266.989605944,87317.7981127228,107408.290265227,41525.6101563639,65208.0609924396,1284993.24364886,1011916.9867902,99690.7772099628,51464.6750361442,788029.804980243,531008.537945056,755836.889263703,773089.564953518,518268.870295029,513348.490911429,529513.20493364,522275.481764624,870861.65257782,889988.208786759,905900.713334971,871801.57700471,451788.97621974,629392.383644569,931870.841375316,910381.184658675,924194.611243983,940169.805472937,1192007.60038089,1220512.02987919,590032.839555334,667410.361408768,841386.469871948,452465.144878862,523667.751379332,611156.132961477,505597.846353773,479252.149037822,1240336.13451991,1066101.1354139,1057355.98537372,1255534.96891181,1604592.49220005,1676119.2224344,1621949.20588374,1618594.51775097,1701838.11138175,1727814.80660229,1653034.84569711,1708610.22129418,707567.719942696,717410.61365807,667315.089130682,685475.557701425,469417.41869707,466200.893500228,554243.844807295,482376.871409924,1464291.27587114,1460525.54832694,1743199.53914019,1468591.78763799,1399967.21400911,1415839.92891496,1381833.25851523,1403883.87291361
"16",100549.743183904,143037.23482605,72755.4323839655,70498.9993987567,133114.058358357,41525.6101563639,240778.033477755,135101.500147224,112607.166549398,99137.915404935,121334.299019345,96839.7639100678,95044.5406854917,96652.9197785896,111784.036447843,979054.233419806,937127.397515658,981721.05406707,981892.960467664,890530.516989081,890150.48422833,940495.783979135,884411.830054103,66370.3650544543,79784.8304630775,0,28922.6137890738,1264306.6305177,995503.909421005,64401.7535288046,39631.3362137882,775358.444656529,516572.185937209,742767.780650514,760217.92121155,503290.879050729,498262.855954343,514994.584298716,507432.396580795,856857.252144267,875148.919232222,889129.494752733,855195.388703989,434900.286829911,615354.8447632,915236.958942035,892686.138425288,905445.888796115,921276.068277181,1168117.6227897,1195157.87005505,571184.80044713,649052.393419656,823550.604746383,429376.475749907,511323.833469204,596473.699241491,490702.559066578,463184.993049796,1218541.27383655,1043655.8042714,1043475.83460522,1234323.52473923,1575620.31622129,1646608.74431473,1593617.96178305,1590549.62075796,1674755.92657936,1701536.3384629,1624878.61311802,1681437.07880298,691675.463308445,702073.369695954,651199.414457486,669685.437694657,449001.830715339,446702.101490104,536453.359639709,461550.877817884,1438869.82288276,1434350.4490169,1717025.62145739,1442990.43567522,1375275.95405751,1390950.0522447,1358216.18406171,1379139.73520814
"17",96674.1457759383,141560.015070437,57016.8850303062,54814.1595735098,140964.106531681,65208.0609924396,234217.181910282,139250.146730215,84355.5734934664,71357.6578197367,92869.36911176,83066.1493049902,76624.7228759684,70230.940033674,101782.498476252,991035.037429496,949549.169212805,993331.347470595,992937.085802962,902229.913351116,901800.161025194,952828.918378674,896576.045697687,84454.349703083,91165.207390238,28922.6137890738,0,1272660.01322384,1007176.26749613,68619.4009627687,65729.7995863902,789752.034815525,530346.519021358,756953.598822669,774504.881250071,516749.724362215,511666.440841956,528719.813265991,520967.423135762,870292.08058299,888010.817787977,900654.03601102,866873.078071486,447318.074909047,629140.189367233,926830.312823372,903552.529865362,915534.164194639,931241.14696635,1173948.32402297,1199715.39911614,581751.695775311,659799.009758182,834396.407829204,437146.220080519,526446.653456055,609877.668765497,504256.970076763,476052.195166707,1226052.51389264,1050767.24260873,1056820.06417292,1242285.68907158,1576652.75416017,1647085.26368439,1595265.47512928,1592471.46478432,1677550.36201199,1705053.56628248,1626682.9387947,1684145.53602259,704077.460613132,714834.16622637,663523.056189963,682196.411501731,458799.087058303,457198.330932847,547879.529930086,470982.822217508,1443243.14854919,1438057.46593419,1720631.93600522,1447203.82744099,1380311.55712524,1395807.28711905,1364169.03809143,1384128.07231526
"18",71814.9862913005,99763.4389234143,82592.7469285011,81392.9504877672,74068.8520640986,87317.7981127228,200434.335816276,81979.5720945263,148020.239805913,133534.058787093,157453.051765117,92250.8486013452,102089.055565922,125755.286366531,93765.142825814,913047.9766257,871014.084530155,915822.891722346,916185.949992209,824619.513514483,824254.99381851,874403.149822913,818369.084408035,0,23880.8994537703,66370.3650544543,84454.349703083,1199823.36837497,929584.701415009,38006.0759753729,35930.1422075541,708991.815150038,450272.32483147,676410.839088509,693855.467518836,437041.24303305,432024.12795832,448701.565561896,441169.183426967,790565.412108092,808948.533763656,823274.137548581,789297.693331447,368929.005915538,549040.126378023,849354.759728432,827064.747212194,840150.254080176,856032.751616864,1105400.43542399,1133494.31800009,505825.786466053,583565.740792392,757955.578970614,365949.595351762,444958.34731167,530213.958597782,424440.224653535,397072.897967354,1154591.61000485,980038.063217658,977185.774228869,1170082.57883056,1517319.54774762,1588911.32211887,1534635.96576892,1531276.73934198,1614563.2909025,1640639.92706011,1565717.80720219,1621327.79970927,625605.941153806,635916.752680915,585160.547979614,603593.489348366,384173.315896911,381501.08574623,470755.910356272,396915.930611444,1377271.70319696,1373359.59059939,1656042.02854069,1381533.31588962,1313128.55957085,1328948.062646,1295336.51385012,1317030.75141158
"19",50633.886064025,75892.2426253947,73123.0937665726,72518.4387580875,53829.0407107426,107408.290265227,176626.863938046,59220.8158605731,141622.562879728,127539.685688146,150898.477061123,76470.7380833996,89136.8298992331,118349.819487231,73854.6960383838,900536.638401675,858868.158706423,903003.81095015,902905.176324454,811850.626196878,811444.50285836,862182.005689343,805990.940973182,23880.8994537703,0,79784.8304630775,91165.207390238,1184588.28639516,916820.104506599,27342.5579626488,57325.7120086489,698605.273202098,439249.606248676,665824.523758972,683366.548995916,425705.639671653,420632.557564357,437630.226784282,429909.404574309,779297.600320477,797172.80272859,810359.298602952,776500.061069097,356542.634452829,538054.468570861,836504.552531832,813613.103628498,826087.365062799,841880.560143521,1088446.92366345,1115768.19174067,491939.221892574,569894.129290477,744460.836714292,349592.06911671,435299.406467563,518861.499897091,413192.136049062,385142.139845994,1138759.70227531,963873.422273773,965859.47062426,1154565.58417242,1497784.17236956,1569120.03653869,1515415.04176387,1512196.7633365,1595964.91462469,1622446.01234484,1546584.51940531,1602684.18343406,613373.892559588,624007.8743925,572841.924767542,591449.483853352,369473.936852719,367390.249792091,457569.820972741,381940.079195239,1359511.90268194,1355213.20944565,1637901.17501609,1363680.95704472,1295747.43347932,1311463.40135845,1278519.45017393,1299622.02581049
