ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135
39,926948.1446046741,920568.041588234,911352.046874816,899823.292883015,823183.4290914191,844621.019278602,861559.1060318759,863189.4688407991,864223.677915873,814315.332933886,772014.1485035621,720367.51624828,765248.272232265,761079.464132793,906741.089270046,890150.48422833,901800.1610251941,824254.99381851,811444.50285836,833359.401372152,857444.340175987,394214.48573922797,161354.43923986802,240095.212742898,204718.548108468,207402.105151672,141083.758244497,109054.068737098,108605.017637192,105378.23078118,91570.62461156551,93903.9064600608,89848.58553089999,54471.5629152064,56014.9701574988,18223.797189305602,35674.7187931235,1726.4353575749499,0.0,4351.42740240696,34957.3658175487,68250.864512521,43447.5283972336,25134.838118945,26374.313196486,455335.104886049,280539.074481142,243349.355896886,84922.0286667005,135914.273884413,182957.137147983,166661.617042314,153833.348301283,144021.450022849,223170.82193876602,376754.610480017,378135.13087553205,384984.653211639,388859.89473665704,393684.676494629,401543.52026893,427504.636907585,388273.40211703704,359872.065367416,296977.517568401,166478.385466612,162430.184989114,158250.485932879,332449.657168764,465816.33531565295,466658.52686643205,590620.943900606,584003.7109053279,581028.5601243321,103115.79909690599,116787.146667001,183263.36647079,185719.874405018,82608.1925650996,562871.1651240521,496076.91079059604,382092.124916968,370693.89031597297,362604.736255492,390137.80410249,426216.62652596104,220266.159017228,152137.48473118,349376.32825450803,400492.399822572,54415.527741168604,64558.7614498507,75378.5012070557,57638.756481706,57715.8133625493,71848.5945985636,100055.816426155,119816.338214256,138626.604575878,113599.744386729,471231.574479484,320882.736954042,242967.483156802,239453.079858212,241294.282492386,221531.829149416,199406.466442273,190546.10780377,353921.74025674706,352613.17067280103,328286.864764482,320207.694525139,392499.035666137,433073.918156174,444347.827229894,444969.23680339,816448.4413825009,808031.246604872,812853.636334312,889923.151066548,842251.57193769,916249.588546893,878139.069620798,870258.8372709829,883195.301795762,896550.617536757,660366.5846390871,627139.276949878,620384.525493835,628791.132911598,660222.234519961,517829.155736042,553956.356863529,549536.92372616,567233.7081877689
40,925395.6169869329,919046.35530722,909880.807698952,898352.4770304629,821725.5292391999,843187.534533823,860105.042242312,861844.748503023,862888.70169312,812969.3641465891,770587.044760437,718472.2040646459,763966.179174091,759893.104795382,905900.713334971,889129.4947527329,900654.03601102,823274.1375485809,810359.298602952,832190.0514694741,856532.83562019,393612.282117405,159824.267039587,238070.517762391,202788.83213857102,205512.72895239698,140999.45414400302,108778.540849333,107974.84483835,106588.776920361,92693.2455852246,94062.5975907687,91597.05163684051,57630.0197796625,58932.907369883396,22014.3821930965,39337.56685131,6077.658076102541,4351.42740240696,0.0,34237.0921078222,71403.05552578981,47069.6002146841,26249.9315094178,22287.2430144071,454381.140339375,280264.04342379,243333.87768369602,88357.1809477365,138620.355649376,183663.988022977,167585.088904595,155083.52598394,145607.007800402,223277.045736362,376170.930033925,377536.54702947795,384327.305686946,388177.96831583296,392981.905867578,400859.05044346704,426648.922428903,387983.048681609,359047.404761574,296500.524574222,169228.704875275,163779.888135286,159128.65182873802,331972.707157363,463409.938503419,464297.341480622,588098.166286587,581519.610987025,578574.0635222939,98983.7688768891,113013.41040998099,180280.76415183302,184497.238169997,78257.0504075326,560631.600761841,493637.906133294,381141.199567805,369803.34060373704,361435.94547875295,388128.919962733,423969.78129977896,217677.171814347,149082.411733472,347228.143628484,398050.881988701,50628.8604538176,61327.3990063245,72699.3326187053,56161.015286467904,56745.437021930804,69453.120056203,97269.58783510051,119404.211016947,138802.663065484,114150.135736817,469614.616572281,319512.335196792,241529.742772358,238696.22090675103,240497.85593016102,220906.10296003,198785.736264868,190177.71806779102,352799.05354665295,351546.702774072,327317.631655233,319294.588597887,391305.26903009,431631.258315784,442979.86209136795,443711.81283039204,814404.396879721,806048.0172477129,810632.38261274,887701.555305028,840299.825035888,914699.404735451,876500.516468568,868632.2226656821,881794.151098332,895193.6182028509,658867.579078845,625465.958057108,618749.473124734,626947.937239899,658517.892114348,516504.52860841,552359.575566081,547944.7792054521,565626.971326077
41,892340.857526736,885923.873811626,876652.113388099,865123.170609368,788471.71535905,809884.320281659,826842.5131302959,828374.7215455971,829401.4428257709,779502.393145674,737273.07078681,686338.195220669,730390.4534962409,726169.430210275,871801.57700471,855195.3887039891,866873.078071486,789297.6933314471,776500.061069097,798441.539520479,822490.819099057,426965.84903615294,191227.004037298,267370.68083687,232606.643769723,235482.07085068,175076.385636375,142733.272848569,141529.72071618598,140320.326207042,126526.71932761301,128275.056246592,124470.28005393801,86148.6426979044,88521.8508115677,33582.6023246375,39782.2101603387,35357.3167029465,34957.3658175487,34237.0921078222,0.0,58038.455008640594,44322.434841981,60072.6367597744,45700.4294121917,420377.84343493,246072.615948096,209334.328046818,114460.493778955,117001.513813393,151042.622724833,135655.953854549,124413.718679427,116534.306809093,189424.30278406802,341945.523694893,343314.628224594,350123.594599797,353983.98988573,358797.17629371205,366666.32773280103,392559.26460575295,353780.207309054,324933.817602677,262263.467909583,198588.372393215,197307.43417457302,193186.88680025103,365545.113031748,490381.43147053797,491521.03705773,614265.972856777,607926.253257832,605158.561289922,111628.883559754,130947.585555469,204492.30884518602,150862.102053934,82481.7186611863,588423.692554199,520389.45320798,413793.58820582397,402598.32240420295,393550.052315044,417209.286158703,451852.907995165,244194.909023018,173105.292772376,375715.23648655205,424910.256609342,72021.42048571129,86521.4458111916,100601.46516221801,88581.281981596,90076.7314707859,41474.0915770165,123936.938654059,85184.8401016296,105144.732702176,81415.1140437101,436738.156596136,286116.577184148,208289.852284805,204535.787874698,206362.090467475,186688.045843225,164565.333758595,155960.088548835,318993.659486818,317668.475780281,293329.681294733,285252.281005067,357600.109412611,398366.045055332,409566.59494029294,410104.21657364204,843057.128549155,834990.536003248,838394.367190747,915436.778690997,869377.58872816,945410.9606683259,906887.0733561291,899066.156082268,913033.264633016,926576.398984318,689820.652729519,655788.028815059,649220.597458342,656579.299773134,688706.2637679221,548083.588368083,583001.470203835,578605.750020519,596226.102945613
42,901558.121712457,894709.203635296,884729.1902183141,873224.4947120559,796609.489077113,817601.002253362,834807.506185393,834752.070577619,835635.1350659941,786045.559617385,745137.597810223,701284.924530155,736176.4970745641,730588.0106454141,870861.65257782,856857.2521442671,870292.08058299,790565.412108092,779297.600320477,802379.879192083,822679.806596474,450654.166811421,225468.139144823,306019.00573830603,270367.424346234,272870.673872865,196482.781879119,166993.030649769,168791.293331949,151368.435926648,139698.42875544901,149633.069564392,131924.250360042,87202.5861519796,91514.9905570802,50586.503146321505,33761.6556255564,67015.0843171023,68250.864512521,71403.05552578981,58038.455008640594,0.0,26428.4590583273,85113.52883599809,92613.6435556232,423252.289749633,241572.8462796,201879.321502794,102832.778028643,68806.3530565744,134368.218942155,116175.031849403,100009.71492977599,86756.2646248215,180755.82721458699,340293.92555403104,341864.45483082,349449.111382401,353620.969739688,358678.66787561704,366177.657310144,394285.883018204,347655.170925338,327117.68700890604,260441.63654203,186620.43489697,203158.337710222,204366.01809947,388187.519431424,532895.801506407,533587.262003054,658019.699439951,651289.938269192,648224.193645871,166851.278543387,183464.33001688198,251499.221929933,165230.87501396402,139885.41384695302,629308.4206881371,563248.875945418,441326.486501553,429523.37818109296,423460.968066571,455723.28164009703,492757.034012395,287982.778264109,220388.34893395897,415603.090843909,467711.721295668,121419.503047,132725.152376112,143442.274965988,123320.476946244,121655.579267399,90129.6137818507,168187.254781171,94154.3156531205,101029.015279245,74237.2269598577,449241.97229387896,297238.627351219,222818.941724657,208750.930972645,211117.097509444,189627.454639136,168579.115676456,156476.704628614,325731.356679794,323588.26625537896,298255.504746373,289502.51790751,364779.619515839,408708.34623436705,418668.159429368,417562.035903249,881934.283158461,873221.0801506441,879137.415924023,956192.0010673209,907269.840285103,978909.7103308829,941373.093824777,933423.000676306,944883.069179613,957925.146400079,722866.661822019,690738.555892372,683763.045442882,693342.088487135,723976.75427024,579360.300153741,617172.022483123,612729.744460347,630494.530156274
43,917261.321720468,910566.726257358,900838.051058628,889318.871902211,812648.153135687,833803.345226294,850930.5398543109,851438.6121795609,852372.4786151029,802645.34630274,761240.9971423129,714675.313586844,753007.972447435,747886.0837411091,889988.2087867591,875148.919232222,888010.817787977,808948.5337636559,797172.80272859,819887.269895822,841426.8865930671,425280.147222229,199043.35038284198,279622.205035624,243960.066996868,246454.781488782,170895.947347577,140960.12385636198,142541.777507299,127094.752785674,114885.166868978,123779.644982008,108112.220859914,63649.9589124649,67664.4810972851,25256.0177000617,7787.64626147004,42030.3228294153,43447.5283972336,47069.6002146841,44322.434841981,26428.4590583273,0.0,58705.809102409694,69115.2958206945,440695.033427524,260730.16441569,221651.707130067,84035.90902423661,95231.14305618471,156009.027187934,138266.372038687,123060.763733267,110822.442416469,200696.10711315103,358994.331611215,360506.18403769704,367867.472303273,371951.976915751,376945.76082529296,384584.59232721705,412045.080842226,367737.880896859,344528.833623522,278868.182202889,169534.186328004,180561.45856368603,180550.236228603,362896.812212779,506619.62330956204,507281.106246938,631817.297728137,625055.35424178,621966.589958498,145169.841592077,160067.45800479,226062.354988531,176989.033063169,120922.31880917099,602929.181798589,536991.2419431789,415469.369901329,403724.16659357294,397365.413494135,429299.979393267,466396.28570447204,261966.799969985,195110.59992876602,389216.692900406,441475.01691077795,97690.6483207618,107885.649604322,117823.410636143,97035.1364228995,95250.5783447086,83734.9803741951,142599.577190004,106004.177025319,117970.009436,90914.2249646175,463276.230554063,311349.033171191,235161.28336767,224800.456766394,226998.706335786,205930.841050026,184248.536045148,173176.79759872,341566.274165766,339704.820121779,314618.010507645,306059.91952274,380585.261490246,423474.368412065,433915.90883828205,433403.119201512,855505.990594562,846794.219595311,852738.7560751409,929791.1906246609,880846.4805178259,952662.35920788,915064.5361884179,907120.927541832,918753.5925742991,931839.154000605,696622.69156924,664387.261427626,657429.595109234,666931.819276229,697615.0633785321,553215.426242085,590848.2235559879,586407.6199011271,604167.7663771771
44,951639.1328254541,945293.483283725,936130.6631136971,924602.340503368,847975.4464837959,869436.851287735,886354.9285677391,888084.37733892,889126.555194431,839209.12450468,796836.007963885,744575.304684768,790191.703113315,786086.376862808,931870.8413753159,915236.958942035,926830.3128233721,849354.759728432,836504.552531832,858376.4736605041,882562.273650403,370444.88164519705,140515.667293441,220916.85133724398,185255.486366068,187757.94263064602,116625.770761759,85006.4302025949,85337.49946943519,80364.8496666157,66501.8031338987,69222.2907184823,65513.260882382405,36779.4637803745,36609.0535724936,36257.9114046977,51436.065481894504,24921.417746866002,25134.838118945,26249.9315094178,60072.6367597744,85113.52883599809,58705.809102409694,0.0,33710.063062329,480440.894934987,305546.081376911,268179.06357763,68032.77724567651,153916.518222929,206912.32536257603,190253.11044346602,176764.213427656,166136.485638202,247894.632383985,401874.150377585,403257.444060379,410115.202393993,413992.609737643,418818.63459227,426676.361237004,452631.05584523705,413280.824043755,385002.058949475,322071.787854397,144892.082944118,137532.281547686,133118.357568662,308468.44178838603,448043.19038215,448661.585508435,573349.836541087,566536.549989715,563412.476376056,102772.376684556,111076.147929318,169661.06002963698,210696.040704994,90213.8607474188,544230.349962825,478441.31840755,359097.198643143,347558.871982264,340194.63148701197,370619.608454904,407712.967799734,203977.494808864,139361.76437428198,330514.76513872604,382966.461729364,52301.015002421904,56087.5012464147,62037.4761548215,38688.6256471663,36544.7698094642,95256.02296556119,86425.15896386809,144909.493568258,163332.12373887,137906.830561905,495848.251998251,345753.882146273,267777.975872571,264587.281733748,266425.969882427,246661.06757195698,224535.728697131,215609.638330347,378960.30793068203,377677.94682016794,353386.664917786,345322.212147119,417498.90631488705,457880.57687570294,469221.99742345704,469928.547364655,796861.4503595,788197.657745541,794032.955130944,871085.4362735959,822284.444159765,894820.3251735021,857010.660194641,849091.038368598,861301.353131098,874522.619090213,638820.05399715,606188.688574705,599302.985360397,608461.242146617,639370.929562232,495787.88625335,532767.798650551,528334.4000406261,546073.8481108471
45,926103.566117535,919925.3057668109,911037.9210031921,899516.049725322,822989.8304786859,844575.0626781309,861374.1710760171,863703.088706983,864798.877387431,814841.4888865041,772041.966132737,717357.16642057,766202.9513883259,762639.58463337,910381.184658675,892686.138425288,903552.529865362,827064.747212194,813613.1036284979,834992.9157770771,860667.3370997991,383109.01384621795,145926.271792541,221683.10719011602,186910.11072565897,189792.66855422198,134197.102357251,101618.546797133,99068.493553394,107116.499185933,93173.2736484495,89521.820357016,95407.23794191699,70352.27991298049,70319.11278691799,44266.1745638168,61449.1197572627,28027.0043294502,26374.313196486,22287.2430144071,45700.4294121917,92613.6435556232,69115.2958206945,33710.063062329,0.0,458592.270686344,288195.360780322,252606.36588881302,101674.23018677301,158494.302417174,196364.97895917398,181258.69757244101,170098.770709436,161905.391267715,233188.02985806103,382372.01874016604,383661.548270349,390148.63081875705,393869.96766286297,398561.298849159,406515.94675354,431402.24064157205,395585.823236355,364081.50229596,303414.34451619,177337.38391879998,164083.070957717,156995.332475135,322169.534397147,445275.34558460396,446328.267486731,569497.2740167989,563057.687892406,560218.759330137,76742.8065504836,91029.9776226227,160417.579157903,188228.75044684802,58047.9324470908,543070.379261568,475370.212696766,369068.022779345,358020.03240961104,348425.05828436103,371562.98370200297,406452.672059567,199134.6610576,129056.138845272,330158.001974191,379827.116726614,28805.8647285613,41399.806196752405,54923.70333495519,45298.997822789104,48492.5529786113,69157.3793965083,78582.0890826544,127890.74746736801,149633.954302632,126851.73434671,470276.486599206,321806.954614622,243755.04090352,244456.672431671,246052.711924965,227403.094827058,205440.52649030398,198098.09353202,356317.759865893,355360.549783188,331692.137991128,323977.230807174,394371.596381906,433300.376565516,445034.163789054,446354.705825313,797511.3364902141,789390.757161823,793071.70550792,870126.4750678879,823757.344703644,899745.619267137,861194.358724825,853376.2862997091,867464.8490761591,881046.193455433,644200.078087116,610094.988265259,603537.700289933,610892.431954726,643007.640728996,502650.376109371,537338.512561045,532945.404768076,550557.492630849
46,480422.055511016,473186.286737365,462649.28283804795,451196.73240696,374897.913667155,395455.37778915704,412796.599129945,411798.841965605,412627.384762269,363245.674198249,323432.7702299,295175.408877713,313141.033300259,307338.58111614396,451788.97621974,434900.286829911,447318.07490904705,368929.00591553794,356542.63445282896,379218.158333678,402181.01469450205,835109.50731902,595667.808969028,655474.855827568,626447.5228290929,629816.426273754,592772.49541858,560205.923599532,557284.764764211,560656.444671051,546899.8925977229,547486.990556671,544153.959750713,502332.44586436,505661.305297585,449523.99227636796,443452.16064322396,455693.87292141205,455335.104886049,454381.140339375,420377.84343493,423252.289749633,440695.033427524,480440.894934987,458592.270686344,0.0,183306.782712742,223495.94168529,524614.585245701,383846.319733859,293070.86286109104,311349.886815689,329065.989796905,344510.37710399,244413.007731121,86163.7009798197,84350.3637339641,75954.7939682174,71526.0871996787,66356.0972534498,60031.267061269806,29583.2100477576,92946.9355747353,96185.0849033217,163302.084149231,609634.002160434,617410.3283366379,613509.7884799311,776562.161123452,845516.6423062191,848543.544150246,954973.44007287,951058.616627906,949977.8899591321,475458.765516631,500964.64614162897,576636.693046486,270390.178892337,445114.81426918204,944469.47636912,871763.7691564759,816310.191511039,806524.088221149,792470.686896355,792936.5339624259,816565.620378481,620491.991573334,551033.0404244111,750105.160822121,784106.413113483,472733.28128415794,488792.081216936,505008.05384000397,503722.452174728,507047.781875568,389609.94680054,520828.138807016,336548.955985176,322864.984163949,349973.919645218,75354.6430182194,139889.086577504,216048.334568845,216324.630154222,214315.65622202898,234907.07659636397,256838.880445446,267518.416587147,102752.00925467,103327.88316839199,127065.380750004,135158.75653991802,67373.74695109071,56452.776729233796,45707.0249258422,34055.357157456805,1197440.49050921,1192465.17406174,1184139.03664679,1258596.38587635,1227299.20297317,1318613.52438761,1277354.1868878,1270173.17035326,1292366.63807778,1307246.77348161,1070545.80045603,1031518.35016023,1026509.17399663,1025977.22401019,1062250.88484696,938120.5090389759,963814.840299355,959725.069043074,976249.3267784241
47,663640.447364625,656455.717660994,645955.70220309,634501.714429241,558169.617965139,578761.42859947,596098.942470332,594964.986738535,595760.995506257,546487.776020515,506689.284927727,471798.43389998795,496294.353737445,489997.28144720796,629392.383644569,615354.8447632,629140.189367233,549040.126378023,538054.468570861,561470.248896589,581109.033252759,670955.992469525,431890.02672819,500258.63336054,468107.060106135,471315.308794466,421097.64715120796,388659.21550697,386964.17564896797,384519.11631766,371147.001718455,374326.05014497397,366906.368537641,323670.451499072,327309.418658901,272300.98441721103,264255.667738135,280635.454418437,280539.074481142,280264.04342379,246072.615948096,241572.8462796,260730.16441569,305546.081376911,288195.360780322,183306.782712742,0.0,40204.8988367556,343950.173583585,200813.893438575,109772.867915877,128089.967417597,145781.49334341,161208.696105331,61236.892032671,98813.06592955369,100424.41438157599,108217.35341655301,112486.69460569699,117611.663286024,124902.078239342,153888.533421557,107735.285284233,88788.5977974544,21151.6389644659,428180.51761444396,440211.01164398796,438075.845065571,610319.522732016,708498.224642687,710707.86378963,826143.2253061429,821055.9992340159,819179.322702818,321170.506285203,346833.789724299,425793.985233929,107787.03902194901,287663.018460143,808344.990409099,736863.4053511459,655511.742827222,644851.48977629,633545.507953749,645624.912298286,674715.898272797,469499.47356048104,396940.72819059103,602770.4442668679,644222.392904302,306962.486831417,323265.289941449,339292.299130616,333315.045747468,335618.017049901,221889.279077175,358487.954230659,160906.666924143,143162.60758845,169955.847957751,221989.423965988,86506.40908766781,80634.94648417679,50410.9123640812,50448.244721943796,62529.254090395305,83469.1481393404,90180.63805767981,95815.22538279349,92094.1259198349,68071.05226767,59259.5652708532,132183.119078841,179362.604509716,186521.855986257,182829.90425719199,1064293.9183644,1057739.82848011,1055165.64452868,1131405.38085833,1092558.26375502,1176349.94395584,1136382.63183674,1128831.79344371,1146674.55672048,1160866.76097886,923134.65686141,886481.763204598,880635.839520975,884117.661739263,918539.696018129,784968.4506093541,815691.9003604971,811414.929676229,828622.341508712
48,703783.0420995591,696616.887428556,686140.505611966,674683.929185997,598333.2021012229,618945.562716142,636278.4842175221,635169.8308740021,635965.367038181,586691.078805852,546848.33502306,510906.757297271,536499.204086408,530178.500638771,668984.467854655,655300.016769839,669234.724258081,588966.252454065,578130.595750883,601613.631731432,620887.110643047,635713.973282112,397555.338320588,468139.139485389,435237.70044709,438379.390983882,384333.240752465,352058.03774502705,350769.976609627,346440.009223255,333230.025274764,337253.238535472,328508.952065907,284901.018742571,288637.930594427,234231.00153785103,225460.973131874,243345.627316974,243349.355896886,243333.87768369602,209334.328046818,201879.321502794,221651.707130067,268179.06357763,252606.36588881302,223495.94168529,40204.8988367556,0.0,304474.955530335,160893.861872477,69575.0103651613,87885.624387445,105578.144098915,121014.50085223,21147.8690487578,138890.045652519,140526.45264407402,148385.164352361,152669.144206897,157800.49733818902,165050.635421053,194091.012679898,146086.488941915,128590.289219206,60546.4346995947,388403.62836315396,401685.13727335294,400093.83183159,574632.8150765529,680427.021829354,682411.7059182221,799748.407338945,794379.8692925429,792306.3937528579,290972.453397132,316337.843881808,395516.25840835297,83245.7181336692,256876.358401136,780142.531816727,709233.7245592279,621220.882108185,610347.784226065,599829.480409835,615052.077533187,645499.56598369,438826.65319027397,365911.074475894,572377.283348276,615671.799395778,272891.804048892,289121.446838185,304941.72775186604,297382.599128535,299315.863767502,188255.540064741,325120.421934182,124716.866010511,104946.38867678099,131281.194827929,260087.757394608,116869.323415873,80508.3626231976,41468.9074655587,43702.3440064504,39414.8443424784,53850.3751694614,55788.0675808609,133290.930370423,129995.12867457801,104947.266547623,95844.5641482469,170876.150895578,217648.35961147398,225451.94906841198,222259.060424813,1036203.97647901,1029274.28692534,1028118.46032769,1104642.44147689,1064025.02237764,1145851.90660784,1106254.7959450001,1098624.59265016,1115379.573078,1129386.02406795,891763.1399192441,855788.482409345,849742.235809262,854238.10282744,888113.322685133,752409.868311417,784370.2683077641,780055.211599611,797397.826930964
49,1001240.68256287,994565.6106705209,984860.0028765091,973340.049883632,896667.127412065,917832.1122266591,934954.477705422,935471.252258072,936403.1610187291,886679.9734958659,845265.779716075,797986.790846737,837031.824808202,831859.056591729,973342.471890705,958879.8291494279,971909.819192358,892642.0075415571,881028.17486586,903827.74359043,924970.539026705,358658.32248776796,158205.658179563,239528.21331797,204833.348582337,206423.90885031,113017.70652178199,93540.4841384927,99902.00143247259,62265.9844209161,57224.1872222504,76677.8292459998,43742.6612934294,31341.2810541487,31668.039336398302,80964.4952957993,82101.1132170064,83602.9887269585,84922.0286667005,88357.1809477365,114460.493778955,102832.778028643,84035.90902423661,68032.77724567651,101674.23018677301,524614.585245701,343950.173583585,304474.955530335,0.0,161537.914673606,237190.75904215,218955.663067176,202524.018200565,188654.64390377898,283388.593561614,442487.45534789294,444025.76980178896,451481.83356088295,455601.01455901295,460619.805308539,468208.713614269,495886.079161891,450398.46708781295,428433.57655913703,362439.83839088294,85639.3673690204,103422.446407954,108517.16604099401,296191.141666802,466196.810778431,465976.62433376396,592033.8925342329,584571.161318424,580930.880670959,165748.85752439,168088.510056567,208594.892289981,260323.093854974,157727.03376649,558016.634511453,496725.47633822204,353461.796886814,341185.10470536,338783.721095923,383128.65501426294,423687.291306559,233571.39011244,182334.87444818302,346586.054209052,403003.755185891,117324.066756959,115664.085295849,114096.484579398,87718.6883633867,81198.61382965969,155183.24305572698,133494.72746996302,189775.83158273,201764.873563653,174658.857591382,546942.254753295,395136.713559835,318502.452600283,308830.300496004,311033.542364381,289939.506101361,268282.78146862,257115.74328399397,425597.040092959,423740.702347812,398646.544943177,390075.16348548,464611.27328986296,507351.904571699,517877.07267635706,517426.61670198204,805129.814381538,795428.883244011,805511.451568629,882184.853419667,828775.677547847,893981.02160808,857855.88388523,849767.126052885,858071.112741545,870488.9859578059,638599.187399317,609264.650636305,601777.106843331,614492.781580525,642699.015618005,494066.50747169397,535274.560910276,530813.196488188,548600.772053426
50,864267.35878092,857006.1017360791,846350.066458467,834920.741165827,758720.8062185141,779174.2265462141,796545.906750277,794898.4810574041,795634.896973765,746605.7100115991,707269.829641255,671286.328438152,696271.3905491029,689369.594010169,823956.5813861929,812376.038789512,827405.8840473259,746015.35463033,736242.322161956,760299.25583,776988.559096912,516879.610667527,294241.712334448,374804.592569319,339164.53352519,341674.438569481,263632.952770542,235022.75352642,237206.330395965,216590.06764885102,205897.135316967,217407.301908972,196709.798745223,152689.663453432,157220.963175151,118909.358725185,102515.370430661,134839.623128856,135914.273884413,138620.355649376,117001.513813393,68806.3530565744,95231.14305618471,153916.518222929,158494.302417174,383846.319733859,200813.893438575,160893.861872477,161537.914673606,0.0,92051.6815242061,74865.3774310298,57582.1163470579,42555.3628774533,140577.430038381,298287.939142231,300015.445000924,308166.470288228,312537.72740464896,317706.065732424,324637.117237428,354315.52450227103,301069.798741089,289475.549161921,221434.97438420603,238439.15743694102,264816.204690858,268243.919760336,454304.357790012,601481.460913867,602225.687391468,726458.5392393409,719790.613202025,716768.2795829191,228561.959471033,247684.955739561,318745.834104985,154241.36441328,198084.23279895898,698064.777774337,631798.777613215,508674.303937215,496744.88548319397,491377.83489055396,524529.629189986,561487.74648031,356172.79450065,287446.392879519,484373.27615281,536233.096660726,186969.88608103103,199588.70372301698,211274.37261435,192010.08902261898,190455.06448067,133395.24724524698,235889.02654643898,97377.1151524903,85596.0144192559,71166.6128847815,419606.65990737797,270628.884045624,205012.710809174,180219.471097117,182978.22379331398,161685.09287027598,144780.667615861,130575.104894641,293026.662741006,290069.718063969,264671.313696539,255575.021300764,331287.03105288197,377535.61963364703,385912.79507134797,383058.03480671,950732.352330401,941997.879398972,947920.198386417,1024977.45746464,976027.629657693,1047129.21280334,1009766.14625355,1001797.9431411999,1012784.85459897,1025709.8606294,791095.307306055,759265.1476122559,752239.321770268,762050.286557626,792532.043538694,647351.9787481161,685626.037847348,681179.516203814,698955.70614656
51,773328.470453829,766176.8953795859,755713.8903111941,744256.3430940609,667895.3858484479,688518.778609572,705849.786426894,704725.0730551841,705514.95932636,656259.174735675,616407.761454021,579243.664669461,606054.958530781,599655.303499774,737387.502298733,724313.163639302,738523.173345338,657955.510281349,647390.553053979,671003.960926334,689615.863025496,577168.430851212,342228.177816142,417044.28638481203,382812.94986523205,385781.032371939,323498.979860894,291852.480384966,291555.723885295,282640.581081703,269917.525204661,276019.12401529,263999.207998781,219658.750305191,223639.903413765,171478.943283737,160658.691960542,182673.585410088,182957.137147983,183663.988022977,151042.622724833,134368.218942155,156009.027187934,206912.32536257603,196364.97895917398,293070.86286109104,109772.867915877,69575.0103651613,237190.75904215,92051.6815242061,0.0,18458.8385209109,36020.881934333396,51440.2893412489,48780.103147149006,208274.05604529,209937.40651461398,217874.376482753,222179.053373458,227320.079012009,234507.233265263,263661.188225056,213766.415277262,197965.399727078,129978.22706742301,320148.227837465,336551.878008818,336279.169706334,515334.0042962,636219.842761008,637751.639133888,758268.4350504009,752380.012211893,749935.597520883,246938.13094583302,270963.089195283,349180.166705113,81840.4796691886,212576.19077098102,735245.208403185,665751.744433168,564706.537757474,553427.3998107229,544592.322262689,566192.425069168,599204.072157762,391100.42061863205,318378.450097848,524127.883582649,570872.713107914,220066.442190328,235755.52263359103,250770.65940091398,239430.87703297602,240405.86994649397,139917.624487842,272943.364335029,74228.8021485533,48696.84852203941,69641.4669476236,327578.736896738,179421.755902129,119742.669467919,89816.99033894269,92657.5273962574,72383.3850712955,60379.34692079519,46723.331210959695,200975.250264535,198033.836456825,172623.122511022,163529.611228313,239282.341966029,285484.20486304304,293904.23589074303,291200.416650426,990807.543909575,983178.33129667,984715.471950043,1061614.26819979,1017731.24162754,1095684.80513632,1056852.87905186,1049083.3499146,1063732.64706544,1077363.79265303,840364.2944270709,805800.928065851,799378.6024780909,805840.8145558691,838564.760251703,699015.352823611,733344.5754020341,728966.909591197,746526.167593241
