Date,Precip,Temp,PET,Obs flow,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40,m41,m42,m43,m44,m45,m46,m47
1993-01-01,0.26,-11.81,0.89,0.25,0.0,0.250450399078776,0.0,1.42682660054687,0.0,-5.15360903701944e-24,1.3651257205673e-06,0.0,0.0,0.0,0.0,-5.15360903701944e-24,0.0012025011908856,0.295514637137614,0.0,0.000312680834513,0.0,0.0764954497621196,0.0,0.0,0.470682500243563,1.10141201766874,0.0,0.529456166629008,-0.0,0.201719820128174,0.618918544459144,1.87000000351951,0.47017468176357,5.38754515596411e-08,5.35012554977352e-08,4.73772954681455e-08,1.8700000000013,0.030722765607017,4.83447600940585e-08,0.0554626728955251,1.3436530715686e-20,0.0,0.262731438041484,5.350433844751181e-10,0.0,0.553256548567095,1.0034700077231e-06,0.999999999958894,0.0,0.178517090663774,236.329822436911
1993-01-02,4.41,-11.37,0.48,0.25,0.0,0.1282582414169,0.0,1.78102191924923,0.0,-2.06144361480778e-24,7.43059701037444e-06,0.0,0.0,0.0,0.0,-2.06144361480778e-24,0.0004852655335751,0.197615300830428,0.0,0.0015674757493346,0.0,0.118735469215797,0.0,0.0,0.459935067817379,1.09045213954966,0.0,0.715661798188457,-0.0,0.214373918912601,0.612207624785216,1.24500000365297,0.602506624559786,3.7084568446612e-08,3.682347591118e-08,3.26098696385362e-08,1.24500000000087,0.0213549890927966,3.32848506041703e-08,0.10583176516751,4.92672792908487e-20,0.0,0.160863802533903,2.23272068334371e-08,0.0,1.08313583862783,9.9873725796999e-07,0.999999999972596,0.0,0.222761393775693,119.863191878175
1993-01-03,0.78,-17.6,0.77,0.25,0.0,0.0555054942784808,0.0,1.233903617029,0.0,-8.245774459231111e-25,1.86844863931049e-05,0.0,0.0,0.0,0.0,-8.245774459231111e-25,0.0002003397635818,0.0136980106024782,0.0,0.0038886275826887,0.0,0.0299286684330084,0.0,0.0,0.590192379041714,0.0516309403633514,0.0,0.856010051603271,-0.0,0.311067355272677,0.610234026701367,0.070000003644779,0.504464566350964,2.55138617827324e-08,2.53320012731376e-08,2.24342311090976e-08,0.0700000000005771,0.0161951820539627,2.29045243949927e-08,0.0576253292061843,1.00027506438996e-19,0.0,0.115162524759839,1.88648961056542e-07,0.0,0.613635010998537,9.94152299297899e-07,0.999999999981731,0.0,0.154340929183971,60.420029827358
1993-01-04,2.16,-19.1,0.64,0.24,0.0,0.0222021977116163,0.0,1.15902580421768,0.0,-3.2983097836924404e-25,3.38368263607749e-05,0.0,0.0,0.0,0.0,-3.2983097836924404e-25,8.8337945106142e-05,0.0817449974679869,0.0,0.0070812878338507,0.0,0.0542081317626488,0.0,0.0,0.6013476945177,0.385562545987381,0.0,0.952031441601049,-0.0,0.370199678877819,0.611660463149923,0.505000003804654,0.510570468184977,1.75446845914741e-08,1.74181715898664e-08,1.54262761265425e-08,0.505000000000385,0.0142673671573554,1.57536213456276e-08,0.0553961243209815,1.60740719302466e-19,0.0,0.0935346315830323,8.17653646754674e-07,0.0,0.536602999500987,9.89674526688224e-07,0.99999999998782,0.0,0.144977286122505,29.8417722158949
1993-01-05,2.76,-16.78,0.43,0.22,0.0,0.0088808790845788,0.0,0.815723689043821,0.0,-1.31932391347698e-25,5.27765330665632e-05,0.0,0.0,0.0,0.0,-1.31932391347698e-25,4.55057072374746e-05,0.0129032045081415,0.0,0.0109981601169013,0.0,0.0177480544553731,0.0,0.0,0.560245050061112,0.0002442044880188,0.0,0.97951001330982,-0.0,0.348058418893306,0.614168364700302,0.0650000038344373,0.434406023227874,1.20588687724623e-08,1.19709264552571e-08,1.06023615884893e-08,0.0650000000002565,0.0149164325616866,1.0830054788056e-08,0.0281898280602983,2.28089255976152e-19,0.0,0.0814037189998452,2.44473279606803e-06,0.0,0.236323337307055,9.85276802860616e-07,0.99999999999188,0.0,0.102068190748293,15.0305716885492
1993-01-06,0.27,-16.79,0.91,0.21,0.0,0.0035523516338484,0.0,1.0302868026977,0.0,-5.27729565390791e-26,7.53405908828132e-05,0.0,0.0,0.0,0.0,-5.27729565390791e-26,3.03413016116249e-05,0.116882706607788,0.0,0.0155885815353787,0.0,0.0606692990092013,0.0,0.0,0.60522433139676,0.533574498305299,0.0,0.99734850571383,-0.0,0.380502378323258,0.617422909445346,0.730000004028834,0.492297880256264,8.284513944687521e-09,8.223455086151651e-09,7.28358142160287e-09,0.730000000000171,0.0177012309510494,7.4418068619398205e-09,0.0495562228774588,2.99861341856648e-19,0.0,0.0770897728545983,5.79797533905485e-06,0.0,0.49669182715566,9.80940969664268e-07,0.999999999994587,0.0,0.128878793832216,7.31559291194418
1993-01-07,0.36,-16.45,1.24,0.22,0.0,1.50847297735688,0.0,3.00995052592806,0.0,-2.11091826156316e-26,0.0001060147623403,0.0,0.0,0.0,0.0,-2.11091826156316e-26,0.0117210623955993,0.547546222852655,0.0,0.0220606043460937,0.0,0.361260062694512,0.0,0.0,0.740786413154572,3.36519296898881,0.0,1.22889636769915,-0.0,0.48677197410379,0.628021741762921,3.48500000535335,1.04750668313689,5.688972979944421e-09,5.64663796958804e-09,5.00144990448894e-09,3.48500000000011,0.0223234186711285,5.1112803311019905e-09,0.274286724473196,3.7458246054168403e-19,0.0,0.0927683106602449,1.17570490604475e-05,0.0,2.63113025981009,9.76654855664973e-07,0.999999999996391,0.0,0.376335862553536,6.00746203485822
1993-01-08,2.6,-14.06,0.61,0.21,0.0,0.926210575315806,0.0,2.31304604290733,0.0,-8.44367304625266e-27,0.0001507661233758,0.0,0.0,0.0,0.0,-8.44367304625266e-27,0.0047459558985696,0.0746210724780916,0.0,0.0311824824007113,0.0,0.109609126971225,0.0,0.0,1.05672181804713,0.427036318356181,0.0,1.45224879888197,-0.0,0.756530526218016,0.645597812134478,0.460000005117744,0.931626927900978,3.90492307019467e-09,3.875605591230791e-09,3.4328941819528602e-09,0.460000000000076,0.028579930336835,3.5090566353378502e-09,0.174343620776507,4.51269601096413e-19,0.0,0.107882199208132,2.1368593093585e-05,0.0,1.82245160661326,9.72410281196137e-07,0.999999999997594,0.0,0.289223908369972,5.95743176183294
1993-01-09,2.42,-16.52,0.78,0.21,0.0,0.621961368180839,0.0,2.46803132645619,0.0,-3.37746921850106e-27,0.0002074033473624,0.0,0.0,0.0,0.0,-3.37746921850106e-27,0.0026968958104705,0.219919402853692,0.0,0.0426822610336119,0.0,0.18313115031422,0.0,0.0,1.33377321519802,1.27696817205027,0.0,1.66429908422424,-0.0,1.04918934514211,0.669465937528876,1.39000000604675,1.02791591629172,2.6792112613335704e-09,2.65892345639291e-09,2.35527215976897e-09,1.39000000000005,0.0326109133123992,2.4080526401515204e-09,0.183422285130157,5.29267422897605e-19,0.0,0.127433821457672,3.59843267629602e-05,0.0,1.96168745459308,9.68201728385849e-07,0.999999999998396,0.0,0.308649272247069,2.43262605529284
1993-01-10,1.3,-15.97,1.04,0.22,0.0,0.390153260798891,0.0,2.47518104155609,0.0,-1.35098768740043e-27,0.0002775859951061,0.0,0.0,0.0,0.0,-1.35098768740043e-27,0.0011810924991855,0.197211985169446,0.0,0.0566611159714327,0.0,0.184456508527531,0.0,0.0,1.29110588873678,1.22804642317957,0.0,1.84864229130707,-0.0,1.01662251139181,0.698633189714318,1.24500000683338,1.08067846369713,1.8374867307756201e-09,1.8234639663104702e-09,1.6152749171986802e-09,1.24500000000003,0.0351591983970441,1.6518165312902e-09,0.186929269303279,6.08139032196438e-19,0.0,0.14992088851126,5.73404215174483e-05,0.0,2.12966947863218,9.64025454501405e-07,0.999999999998931,0.0,0.309516181497972,2.65694469484563
1993-01-11,4.97,-13.36,0.4,0.23,0.0,0.216768840538269,0.0,1.81321842712228,0.0,-5.4039507496017e-28,0.0003613552110948,0.0,0.0,0.0,0.0,-5.4039507496017e-28,0.0005970623977727,0.0409792430034671,0.0,0.0728021004870128,0.0,0.0795656706307879,0.0,0.0,1.35755200740326,0.215684310838298,0.0,1.92660862165138,-0.0,1.08384044589632,0.729712325747773,0.24500000699857,0.935728172678713,1.25970457034632e-09,1.2500214042408301e-09,1.10733827144719e-09,0.245000000000023,0.0367198598344334,1.1326166935895802e-09,0.111130437227493,6.87593166493699e-19,0.0,0.167366135983525,8.75581908630302e-05,0.0,1.40584196834301,9.59878900838896e-07,0.999999999999287,0.0,0.226760787664985,1.96714465640269
