Date,Precip,Temp,PET,Obs flow,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m42,m43,m44,m46
1993-01-01,2.32,-4.97,1.23,4.22,0.0,1.0640588053468,2.17656304357759,2.64515987675323,0.0,4.11734131471654e-06,1.45475269322664,1.26480995276516e-05,0.00483373854285249,0.930950435049835,0.0216713659480675,1.36911524077196,0.6340284919585539,0.0228922730073107,1.8213275125069999,2.44459594526268,0.0,0.4976840962623979,0.0,0.0,3.4793976578407504,0.762105233937895,1.24940753982708,2.41184760821918,-0.0,1.5021394797792,1.9877603579248702,2.04664648272446,1.34643886649069,1.6141264300466898,4.07020641873603,1.91475612919166,0.698148180795134,1.4988633053011298,1.4425086435111498,0.7930907031458679,3.05561856094096e-05,1.27574020825517e-10,3.06119288710336,2.41245962328463,5.09511435513728,6.594489263125481,1.67910226146352
1993-01-02,2.65,-6.51,0.7,3.57,0.0,0.46983791722959295,2.11342358639381,2.63839281404801,0.0,2.03609832206061e-06,1.32046760756824,6.574524871872239e-06,0.00479538420599455,0.7639086358798199,0.021100749981386,1.16170507610675,0.6374800321586059,0.0257981047796728,1.23082797646675,2.53724002002933,0.0,0.5969027063609239,0.0,0.0,3.4011267910226697,1.21615248378247,1.31265075262854,2.811204409649,-0.0,1.8107007956407601,1.8310508226630402,2.3377508117207597,1.27648408801638,1.70396802829894,4.3962503146136305,1.9585402310679998,0.8812468855988019,1.2406386116866202,1.4670622298411202,0.6878172430388759,3.19706638565757e-05,6.32997527883465e-11,2.74126526968525,2.47581843770055,3.40710238115386,5.98256951869941,1.61838334106202
1993-01-03,18.58,-3.27,1.12,3.2,0.0,7.79055230612225,8.921018925469081,5.12050921504028,0.0,1.00688674078937e-06,1.22123021125538,2.40768357923177e-05,0.0047574471923749,5.76057649410126,2.39133040415496,0.932984695941695,1.40359056478064,0.16624437055723498,6.43102907367774,2.62983107201915,0.0,3.86823306454593,0.0,0.0,3.3412907843756403,11.126634060028698,5.487311733271031,4.1713675827100305,-0.0,2.29011678213346,1.72383922190303,16.3901773398642,1.8824191866815,1.7658474881707298,4.11588135892537,1.9420542175698001,7.22737086364366,1.03775355526406,1.4830968726878702,1.65122810049375,3.31196790700666e-05,6.2960787353547e-11,2.56911596637259,9.48471845890201,2.2978772500709703,5.15328735987495,2.09957533121794
1993-01-04,12.07,-3.15,1.34,3.14,0.0,8.04437001844672,9.76854256027971,6.17899040467168,0.0,4.97923355563164e-07,1.1414203134666399,0.0014132562021392698,0.00471992166088081,5.52001259322713,7.958858691001081,0.7051384555155841,1.49440250234705,0.10883634659601898,7.19524112807775,2.72220015084046,0.0,2.9483003700272,0.0,0.0,3.3334012499501497,6.99143564354584,4.24915666986392,5.7700445107326,-0.0,2.6549277323998304,1.6726309528261498,10.647471531818098,2.15676299054979,1.7889037495578302,3.5354811000629,1.87053833459219,10.3974878679916,0.862277987820744,1.4917175161595702,1.65139921683409,3.4236868135004404e-05,6.210345181093029e-11,2.4700268106547703,9.89939014110667,1.5627115475985602,4.26230676659815,2.38938612725485
1993-01-05,1.57,-5.74,3.98,2.83,0.0,2.66092863637526,4.590545807036571,5.36753632091957,0.0,2.4623193252196105e-07,1.0829476525117099,0.0007746631886069621,0.00468280141898714,2.28505216854761,1.9067923300425202,0.333965873824081,0.9891994998880509,0.016267119453039,4.24132640005909,2.81443774404599,0.0,0.733850632081565,0.0,0.0,3.32323331303038,3.81709590739418e-12,1.14910598179657,6.468202785837639,-0.0,2.9598011895915097,1.6676527371166399,1.38504270071021,1.97164448261719,1.76968119743756,2.8665846995652697,1.75608382193607,1.8524202789745199,0.725003580137413,1.49470741117838,1.5501433768666202,3.54023348174306e-05,1.21992481339846e-10,2.35628916680853,2.57084273798348,1.07123992373615,3.40616658447811,2.24288388753475
1993-01-06,0.01,-7.46,4.38,2.53,0.0,0.899982236953113,0.881601939789652,4.44613400785351,0.0,1.21766058804198e-07,1.04726182157898,0.00039686939975346096,0.00464608204161383,0.48020574121092496,0.25122268014668303,0.15817206378797302,0.8226486926611021,0.00251496988003002,2.56743050612553,2.90658209080961,0.0,0.47388220588055,0.0,0.0,3.28236637417448,2.2379129980225098e-35,1.0,6.23777193379316,-0.0,3.46736238472556,1.6914495460349097,0.008910045302730141,1.79645919167575,1.71259198223807,2.23233704669455,1.61421502879297,1.18235022245861,0.6165746635973871,1.49372034490529,1.06463809927858,3.66324612964781e-05,1.17628597511523e-10,2.2443378986596096,0.0,0.7398634276229701,2.6408064748668303,2.08365738667627
1993-01-07,5.46,-5.42,4.39,2.39,0.0,1.32979900949805,1.20269610317807,4.5245209602702,0.0,6.02154762172704e-08,1.0359281869805201,0.00022968398111189,0.00460975713922563,1.84348648439425,0.657496527148009,0.0749130489653818,0.7895565594107841,0.0505409841526128,2.67730696556827,2.9988237069779102,0.0,0.519144592269414,0.0,0.0,3.24265431891749,0.000184960793662834,2.15174617122775,5.8567267263473095,-0.0,4.04038537580809,1.73106870409578,4.81655086930957,1.89100508361153,1.62559449292735,1.68821382606364,1.45854453646231,1.6487783934204099,0.528077121019872,1.49005120191165,0.808106353746076,3.79241062169986e-05,1.1323820920468301e-10,2.1642845272944298,0.254934888197863,0.51456612768984,1.97902778125778,2.03712709599291
1993-01-08,5.26,-4.62,3.57,2.45,0.0,1.40715494560153,1.60823317726161,4.573563306426401,0.0,2.9777621216297002e-08,1.04618280568372,0.000162890440165583,0.00457382156553212,2.0646593956631003,1.29915418502129,0.0354801268537058,0.7863564805138491,0.0487717038387406,2.67747904306159,3.09139070769799,0.0,0.7340552799778141,0.0,0.0,3.2308590661253898,1.00290934515458,2.111677273174,5.54496385572957,-0.0,3.65350034844106,1.77777579121953,4.64012316792322,1.9643037759743203,1.5178986178491398,1.2493065064806699,1.2998380910040501,1.44759541855802,0.455070702670901,1.4846327517558202,0.752025238329882,3.92690883345309e-05,5.61671909510509e-11,2.10586248619739,1.3495401624773797,0.36016607912844,1.45161328904999,1.98868161399678
1993-01-09,0.88,-8.53,4.64,2.17,0.0,0.472707848271171,0.0,3.9189410661853703,0.0,1.47255619485901e-08,1.07650770117481,8.451479591013391e-05,0.00453827012643366,0.628837948183262,0.23826495714655102,0.0168040070189058,0.7936235447759691,0.0101767636769946,1.69404804467581,3.18434211543966,0.0,0.21783807404035502,0.0,0.0,3.2335866164985902,3.820357981792379e-35,1.0,5.0126716741034505,-0.0,2.90940210125846,1.82057142889573,0.7763668932749109,1.85032685428213,1.39718222831943,0.908998241171785,1.14502426315304,0.530627795680645,0.39423747636802897,1.47810428661444,0.7267475193716371,4.06587485848726e-05,1.1038439143770901e-10,2.03707010394067,0.0,0.25355633648118103,1.0553055546938002,1.8641011590986898
1993-01-10,0.01,-9.13,1.61,1.99,0.0,0.159879773135105,0.0,3.2830409628271,0.0,7.28205161610042e-09,1.13125095893741,4.37040329805865e-05,0.00450309715813336,0.15091071699114902,0.09534720492520599,0.00795867088852786,0.8107923831599301,0.00251128350782033,1.14014449264558,3.27754282485242,0.0,0.140668390038064,0.0,0.0,3.23449992666306,4.49161557500485e-35,1.0,4.2724764101138595,-0.0,2.5142496057774104,1.85154371391321,0.00890804246009368,1.7246458123648798,1.2712773511518798,0.653277396959036,0.999784369164849,0.266805961450794,0.343501508676443,1.4708896800933897,0.5865969318491129,4.20854318211719e-05,1.08770339794926e-10,1.96353020464911,0.250270234146315,0.17943018780169398,0.7676827836394259,1.73503519935168
