Date,C/E,Year,Month,Day,Precip,Temp,PET,Obs flow,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40,m41,m42,m43,m44,m45,m46,m47
1993-01-01,1,1993,1,1,0.0108553280727974,-0.7885886472323362,0.5866813811668963,1.4956177748078854,0.0,0.0,0.0,0.0036163221223592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.72551482848249,0.0,0.0,0.0,0.0,0.0,0.0,0.0001092125934879,0.0,0.0,0.0004017350295862,-0.0,0.0,1.33604037819037e-06,0.0054276640363987,1.08985047097373e-07,0.0,0.0,0.0,0.0054276677749021,0.0,0.0,0.0,4.9386565830025e-15,0.0,-0.0005794276785548,0.0,0.0,0.0,0.0,0.0,0.0,0.0004523053363665,235.593612414779
1993-01-02,1,1993,1,2,0.002538228197961,0.1716055440121697,0.6050903445119648,1.3231353157367192,0.0,0.0,0.0,0.0032549889028256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05218727357165,0.0,0.0,0.0,0.0,0.0,0.0,0.0004262727529762,0.0,0.0,0.0008971835858486,-0.0,0.0,2.57338872591744e-06,0.0012691140989805,1.18611091141399e-07,0.0002947952779606,0.0002946765146415,0.0002946581729453,0.0012692922565664,0.0,0.00029483900449,0.0,1.48159697506532e-14,0.0,-0.0020366026032772,0.0,0.0,0.0,0.574250739419536,0.0,0.0,0.0004072963991594,117.451069351335
1993-01-03,1,1993,1,3,0.059455236865746,2.2933128129769145,0.9327246294882012,1.3883755429335116,0.0,0.0,0.0,0.0219679251055619,0.0,0.0132304030002189,0.0,0.0,0.0,0.0,0.0,0.0132304030002189,0.0,1.16560943926289,0.0,0.0,0.0,0.0,0.0,0.0,0.0015062394285,0.0,0.0,0.003457640693186,-0.0,0.0,1.02419422223809e-05,0.029727618432873,4.10024827298054e-06,0.0028890022342855,0.0028871726723072,0.0028860157510793,0.0297277002264106,0.0,0.0028877902782518,0.0,2.35958036792835e-14,0.0,-0.0046457074096191,0.0,0.0,0.0,8.04814440988012,0.0,0.0045531736577354,0.0027488324688456,58.3463269328711
1993-01-04,1,1993,1,4,0.6142457598134433,1.2895618443473031,0.5902377535727505,1.4689154694286668,0.0,0.0,0.0,0.219264516486706,0.0,0.128810990976133,7.307601252567969e-16,0.0,0.0,0.0,0.0,0.128810990976133,0.0,0.904620365469587,0.0,0.0,0.0,0.0,0.0,0.0,0.0092063667143627,0.0,0.0,0.0285691835807116,-0.0,0.0,9.05777134741704e-05,0.307122879906722,0.0003918570387504,0.0281662203888112,0.0281535226332362,0.0281291506534121,0.307158941026077,0.0,0.0281438903416531,0.0,3.01806796645379e-14,0.0,-0.0077998301665021,1.7350089991534802e-15,0.0,0.0,9.86927574078359,0.0,0.0388189908475076,0.0274261283047906,28.9536058504901
1993-01-05,1,1993,1,5,1.2194082507990267,-1.1456347100846134,0.7372330454200785,1.5308359505512863,0.0,0.0,0.0,0.552238835998161,0.0,0.0515243963904605,6.5275975851756495e-12,0.0,0.0,0.0,0.0,0.0515243963904605,0.0,0.818461406747073,0.0,0.0,0.0,0.0,0.0,0.0,0.0401077804708008,0.0,0.0,0.0978952807876558,-0.0,0.0,0.0008239580269139,0.609704125399513,0.0024395957580567,0.0525500689489634,0.0525173849911491,0.0524702036556776,0.609710765915205,0.0,0.0525178778551601,0.0,3.4814482520076204e-14,0.0,-0.0107563325262055,8.05503066489224e-13,0.0,0.0,6.57951716056751,0.0,0.0,0.0690927626531532,14.1957746742274
1993-01-06,1,1993,1,6,0.0,-0.5490703765035747,0.7373058365451086,1.5927564316739058,0.0,0.0,0.0,0.367888113504234,0.0,0.0206097585563956,3.0389480712849196e-11,0.0,0.0,0.0,0.0,0.0206097585563956,0.0,0.462634572505022,0.0,0.0,0.0,0.0,0.0,0.0,0.0952632212558576,0.0,0.0,0.158682636353211,-0.0,0.0,0.0007134788259718,-4.13766978613637e-24,0.0019621595101414,0.0683905156555721,0.0683362243478081,0.0682740297881907,4.42389771557783e-06,0.0,0.068358175930302,0.0,3.7984980677758997e-14,0.0,-0.0134856846095106,3.06053450285105e-11,0.0,0.0,4.38634477368641,0.0,0.0,0.0460618417687688,6.37390143328006
1993-01-07,1,1993,1,7,17.343336751931776,2.4321712173310592,0.338183682996315,1.5992515870364183,0.0,5.28279411332472,0.0,6.02433467861717,0.0,5.88591696860661,2.75254279326527e-07,0.0,0.0,0.0,0.0,5.88591696860661,0.0991096981353503,3.51020258228354,0.0,0.0027286701762743,0.0,0.145749647921966,0.0,0.0,0.305787297982,2.03326438332912,0.0,0.837363863676482,-0.0,0.150652746304087,0.0207929934951927,8.67166837596589,0.276496844591247,0.73971545782294,0.739501260274385,0.737350477267119,8.67217338437804,0.153593885391115,0.737582166624899,0.106296934206226,4.7502277544377e-13,0.0,0.0004034989353124,1.11261469713493e-09,0.0,5.22529967985087,8.90884734357022,2.49796447618655,1.6313867754241,0.947999774841582,7.52896584257933
1993-01-08,1,1993,1,8,1.6130120296891268,1.5506491649805692,0.6685695461650314,2.148164383561644,0.0,2.85126313652336,0.0,4.55085275547573,0.0,4.34065519365639,1.2986020865234e-06,0.0,0.0,0.0,0.0,4.34065519365639,0.0399954027782529,0.608228921437239,0.0,0.0101822434156928,0.0,0.0342140936080804,0.0,0.0,0.762905764038728,0.14221145649279,0.0,1.5513402236335,-0.0,0.562643217163653,0.0606551429229463,0.806506014844564,0.248843775810824,1.47429456514215,1.4735964994326,1.4691101043207,0.806348394882885,0.576417664842144,1.46982862996275,0.0626445661802915,2.16165180308844e-12,0.0,0.0042447057562521,3.6827147849605e-08,0.0,3.47776371560772,6.57865880447761,3.07172871481131,0.163664938188749,0.699208684465472,10.1927018421684
1993-01-09,1,1993,1,9,0.0495237146204291,-1.648493825164961,0.4591227425126778,1.9716404944871369,0.0,1.74780117682922,0.0,3.04901057125505,0.0,2.74072921493706,2.81229249047839e-06,0.0,0.0,0.0,0.0,2.74072921493706,0.0165119280415654,0.290629456823957,0.0,0.0209622610632911,0.0,0.0177717533283953,0.0,0.0,1.4555881601892,2.57730957504144e-08,0.0,2.03493169054277,-0.0,1.15953156500549,0.11272002632471,0.0247618573102147,0.207309285901496,1.98244551756592,1.9813045743785,1.97518150637256,0.0246567774273405,1.19240673408555,1.97660277215286,0.0315384200280494,5.3819589210274e-12,0.0,0.0142105422873595,2.84283045202801e-07,0.0,1.78899846991088,4.38577237338501,2.75668448565253,0.0,0.468202611086271,2.20913102686956
1993-01-10,1,1993,1,10,0.4805581171194494,2.057223704974784,0.7793412861634508,1.754702305379218,0.0,0.905420355825512,0.0,2.19115295071523,0.0,1.78676056602412,4.68511673828729e-06,0.0,0.0,0.0,0.0,1.78676056602412,0.0072807803354742,0.329936275935448,0.0,0.0339586075596372,0.0,0.0118478339442323,0.0,0.0,1.24505619755632,2.4206577764167303e-09,0.0,2.26692086601305,-0.0,0.958461026852928,0.168741007780904,0.240279058559725,0.183166394604633,2.24230060901461,2.24061246101511,2.23359142874996,0.240209005556772,0.997978772355907,2.23562279997493,0.0157772944762036,1.0106028693191799e-11,0.0,0.0299111465386449,1.13174203234518e-06,0.0,0.84875532471045,3.14316666983168,2.12960267745301,0.0528204127667477,0.332158328936277,0.317175289837927
