Date,C/E,Year,Month,Day,Precip,Temp,PET,Obs flow,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40,m41,m42,m43,m44,m45,m46,m47
1993-01-01,1,1993,1,1,0.0,-0.2398926493553455,1.089593451965956,1.4387270718232044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7225217817059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010539374717004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.370880860218
1993-01-02,1,1993,1,2,6.680062198322072e-05,0.7253437326191158,0.7987378388056428,1.4387270718232044,0.0,0.0,0.0,2.22491116682008e-05,0.0,1.57642123896389e-17,0.0,0.0,0.0,0.0,0.0,1.57642123896389e-17,0.0,2.05160514998017,0.0,0.0,0.0,0.0,0.0,0.0,6.72063080750215e-07,0.0,0.0,2.47146565494157e-06,-0.0,0.0,8.221615013319471e-09,3.34003109916104e-05,4.12642007520831e-12,2.47146565494157e-06,2.47015167587357e-06,2.46966914915381e-06,3.35849940125527e-05,0.0,2.47146168888121e-06,0.0,-3.832973786135e-57,0.0,-0.0033957899036638,0.0,0.0,0.0,2.41782357544377,0.0,4.92631637176215e-18,2.78335924930086e-06,117.256328744825
1993-01-03,1,1993,1,3,0.0,1.923866437994309,1.3331057783585254,1.4387270718232044,0.0,0.0,0.0,1.48130036800492e-05,0.0,6.68006219832049e-06,0.0,0.0,0.0,0.0,0.0,6.68006219832049e-06,0.0,1.15281538741323,0.0,0.0,0.0,0.0,0.0,0.0,2.46601340982461e-06,0.0,0.0,4.9394210956711e-06,-0.0,0.0,1.3913502330233e-08,-2.57590350897571e-51,4.12641940853535e-12,4.9394210956711e-06,4.93475179983724e-06,4.93378783085427e-06,6.94922255861185e-08,0.0,4.93905865897434e-06,0.0,8.868992287189991e-47,0.0,-0.0073404362424228,0.0,0.0,0.0,8.02477607582373,0.0,4.17503897820197e-06,1.85557283286724e-06,58.0790500415436
1993-01-04,1,1993,1,4,0.0,2.547309582865708,0.8819960884428744,1.4387270718232044,0.0,0.0,0.0,9.86663779974747e-06,0.0,6.01205597848529e-06,0.0,0.0,0.0,0.0,0.0,6.01205597848529e-06,0.0,0.780375036058678,0.0,0.0,0.0,0.0,0.0,0.0,5.01143208782076e-06,0.0,0.0,6.58292555283819e-06,-0.0,0.0,1.47424746369014e-08,-1.71726900598381e-51,2.68217271554892e-12,6.58292555283819e-06,6.57535552293074e-06,6.57407107357377e-06,4.24929208906726e-08,0.0,6.58216269419769e-06,0.0,6.487617906356861e-46,0.0,-0.012447888817923,0.0,0.0,0.0,13.8408854434149,0.0,2.0875195150966e-06,1.23704855524483e-06,28.697029762382
1993-01-05,1,1993,1,5,0.0,0.583234569804842,1.1632799884807763,1.4387270718232044,0.0,0.0,0.0,6.57011946420482e-06,0.0,2.40482239139412e-06,0.0,0.0,0.0,0.0,0.0,2.40482239139412e-06,0.0,0.583039586617497,0.0,0.0,0.0,0.0,0.0,0.0,3.94796438003501e-06,0.0,0.0,7.31069980724512e-06,-0.0,0.0,1.25196672759221e-08,-1.1448460039892e-51,2.57901221366871e-12,7.31069980724512e-06,7.30042478083109e-06,7.29899869430502e-06,2.73778000179376e-08,0.0,7.31034110759216e-06,0.0,2.26848934069361e-45,0.0,-0.0185049462326302,0.0,0.0,0.0,11.1713735884984,0.0,0.0,8.24699036829885e-07,13.8886271212903
1993-01-06,1,1993,1,6,0.0,-0.0894056364794794,1.0483899024057324,1.4387270718232044,0.0,0.0,0.0,4.37549471079639e-06,0.0,9.61928956557646e-07,0.0,0.0,0.0,0.0,0.0,9.61928956557646e-07,0.0,0.462634572505022,0.0,0.0,0.0,0.0,0.0,0.0,3.42015059920809e-06,0.0,0.0,7.30716760992674e-06,-0.0,0.0,9.320628670184e-09,-7.63230669326136e-52,2.3726912099082997e-12,7.30716760992674e-06,7.29513937172341e-06,7.29371431766476e-06,3.3029628485446e-08,0.0,7.30774616198598e-06,0.0,5.14900299208526e-45,0.0,-0.0252104800213363,0.0,0.0,0.0,7.44758239183504,0.0,0.0,5.4979935788659e-07,6.02293432745578
1993-01-07,1,1993,1,7,14.75103328710292,2.2939129956071445,0.3718194223853968,1.4387270718232044,0.0,4.26579630853366,0.0,4.91518736341519,0.0,4.79307471284099,1.56939953809447e-07,0.0,0.0,0.0,0.0,4.79307471284099,0.0679441679083723,3.04265584713764,0.0,0.0021789596316944,0.0,0.0932530844711222,0.0,0.0,0.148290964377107,1.25027299463531,0.0,0.546070769550219,-0.0,0.120326413066902,0.0161383034204703,7.37551664355146,0.182738540456702,0.546070769550219,0.545935534126911,0.54416478412696,7.37551663669297,0.1203265175377,0.544288266308174,0.0681029855171444,1.03428289961208e-13,0.0,2.85916827778094e-05,6.1795286703451e-10,0.0,3.98643734740316,17.5284392119556,1.99462523082849,1.21736491111778,0.755273280310171,6.39502615938052
1993-01-08,1,1993,1,8,0.1251975665675679,3.74356558939382,1.203122448203856,1.4387270718232044,0.0,2.13676503603267,0.0,3.31453829584404,0.0,2.83607623978435,7.3084680347036e-07,0.0,0.0,0.0,0.0,2.83607623978435,0.0274186529033561,0.346862113135938,0.0,0.0079877737615128,0.0,0.0154738591941072,0.0,0.0,0.545377778003175,2.99574438850387e-14,0.0,1.09597892858167,-0.0,0.441516668318883,0.0467160533888552,0.0625987832837839,0.147752706017836,1.09597892858167,1.09521292804143,1.09165570117548,0.0625987912972162,0.441517051608238,1.09209201255444,0.0353739709604788,4.5666572075919e-13,0.0,0.0005092999454821,2.52825139093522e-08,0.0,1.74872265723947,24.2059109720311,2.32706262659183,0.0078823190184992,0.508732085481286,7.87104627057966
1993-01-09,1,1993,1,9,0.1867384159650489,-0.5296616654762422,0.4922059783858443,1.4387270718232044,0.0,1.26044136454114,0.0,2.27082118262219,0.0,1.72664883370766,1.55866708671016e-06,0.0,0.0,0.0,0.0,1.72664883370766,0.0113196715654935,0.314187452504754,0.0,0.0162142703812184,0.0,0.0103159061294418,0.0,0.0,1.1122541231805,4.07551764784986e-16,0.0,1.47084751226166,-0.0,0.897252310674207,0.085573433569973,0.0933692079825244,0.125432215562311,1.46393580908574,1.46273453532071,1.45798036590536,0.0933692273336999,0.897253089612519,1.45887930844345,0.0177365494972215,1.07968078090009e-12,0.0,0.0020862128584231,1.97231065887966e-07,0.0,1.09784544053028,16.137273970528,2.03728609243378,0.0,0.346935490984715,1.34529609509559
1993-01-10,1,1993,1,10,0.5448011615548096,2.6539632099719848,1.154614768980986,1.4387270718232044,0.0,0.504176545803407,0.0,1.69352678174726,0.0,0.978951785154467,2.57563162490315e-06,0.0,0.0,0.0,0.0,0.978951785154467,0.0049913033685933,0.340744213514226,0.0,0.0260513367578026,0.0,0.0068772707529611,0.0,0.0,0.892872551104839,1.2504483646423401e-17,0.0,1.66185912462947,-0.0,0.706859220334377,0.126201251617898,0.272400580777405,0.112911473853625,1.65149763750217,1.64971815689327,1.6442930895999,0.272400585860124,0.706859833980181,1.64568091235999,0.0088701295192701,1.95825620076477e-12,0.0,0.0052019165864808,7.82735458446037e-07,0.0,0.301819628656212,10.9709062748057,1.53122330668125,0.0460667281198338,0.253990375721485,0.237272733561168
