Date,Precip,Temp,PET,Obs flow,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40,m41,m42,m43,m44,m45,m46,m47
1993-01-01,0.0,9.42,18.35,0.95,0.0,0.391429390987485,0.0,2.35565927392999,0.0,0.0282853459020921,0.0359394694314892,0.0,0.0042392495127163,3.10464840042752e-33,0.000218739387332,0.0282853459020921,0.002567817449678,0.126432358891465,1.01712075503232e-11,0.0003858343605441,0.0,0.0517584428771313,3.38081045524614e-29,0.0,0.881631664844718,8.78085091039495e-08,0.398452417962827,1.56069831385977,-0.0,0.442864330981081,0.0062581634476901,0.79017390524008,1.083403498995,1.63188079556816,1.6100166029032,1.6039051149877,0.79,0.343905092427933,1.63663842113959,0.113165802736422,4.75036037860823e-08,0.0,-0.115471351412706,0.0,0.0,0.0,1.2075974989437,0.593584592141042,0.0,0.299672706077649,232.075316020678
1993-01-02,0.0,2.76,12.5,0.68,0.0,0.156571756421144,0.0,1.55733332252162,0.0,0.0113141383607507,0.0357682412990479,0.0,0.0042083676523974,3.0275652301836e-33,0.0002175568060072,0.0113141383607507,0.0010271269798706,0.0027480249705199,4.06848302014151e-12,0.0014125793250454,0.0,0.0345056210858449,3.38081045524614e-29,0.0,0.646967170082955,7.38537267167034e-19,0.386831338584814,1.61422540760258,-0.0,0.302252540375572,0.0049360319865135,0.0001734484378132,0.882030645542637,1.59998365844933,1.57795070039283,1.57321549495537,1.82863991178307e-23,0.235783900421599,1.60878653455377,0.0567594449472213,1.77856863514176e-07,0.0,-0.0797131171377988,0.0,0.0,0.0,0.805068576843906,0.563246785339031,0.0,0.199781804051766,112.339164420591
1993-01-03,0.0,3.37,6.06,0.56,0.0,0.0626287025623827,0.0,1.49913507982363,0.0,1.24452565531527,0.0355985172588327,0.0,0.0041777995067627,2.99297099879758e-33,0.0002163848308011,1.24452565531527,0.0004108507919481,0.112281793950695,1.6273932080608299e-12,0.0028638011884732,0.0,0.0230037473905596,3.38081045524614e-29,0.0,0.550779190474293,7.668845892792461e-19,0.379339326174213,1.62489599927866,-0.0,0.21716293324481,0.003760940662674,0.700172993427685,0.865997360937108,1.58304179416351,1.56209268573113,1.55842908870883,0.7,0.187559254362525,1.59344373912583,0.0283863271709377,3.84491462456166e-07,0.0,-0.0733410724716905,0.0,0.0,0.0,1.95392356721035,0.494176217448802,0.751954570682147,0.191521202701177,54.5605202644863
1993-01-04,2.63,11.35,5.99,0.49,0.0,0.0250514810255546,0.0,1.28120217916872,0.0,1.43001588195914,0.0354302908273315,0.0,0.0041475409935048,2.93608677022957e-33,0.0002152233291194,1.43001588195914,0.0001643403167792,0.0707938789358473,6.5095728322664e-13,0.0045966374257109,0.0,0.0153358315936952,3.38081045524614e-29,0.0,0.478635311131692,7.82278223475907e-19,0.369100355391362,1.59029652916073,-0.0,0.17242647003533,0.0028352415849413,0.435172540201742,0.796041387442753,1.56300467603558,1.5427471568536,1.53989356185646,0.435,0.220908799222382,1.57147787602181,0.0141934041784117,6.83530282253305e-07,0.0,-0.0821838459226602,0.0,0.0,0.0,2.06788963858578,0.408348043602176,0.578965336102116,0.163930801800785,24.6118178465589
1993-01-05,14.65,15.32,12.14,6.32,0.0,1.69278203863495,0.0,4.30449361056401,0.0,3.27851527116625,0.0352674076931147,0.0,0.0041175880950144,2.8895715814567697e-33,0.0002140721704903,3.27851527116625,0.0157138340436108,0.817617046895246,4.1263650899133503e-10,0.0077249864993683,0.0,0.681306569754016,3.38081045524614e-29,0.0,0.610137750195223,3.1952330908336,0.364273867542023,1.87511910200224,-0.0,0.224747899601766,0.0095164242022133,5.21017208885406,1.70658926397505,1.88020305043254,1.85957195157576,1.8567427256704,5.21,0.433419900816636,1.88376741383411,0.480383933005668,1.17419145796158e-06,0.0,-0.0650363579753965,8.239791288138809e-11,0.0,0.581618463327903,5.0895618502396,1.51371935010222,0.977799016363348,0.593870534533857,11.6324770292203
1993-01-06,0.79,9.64,9.03,5.48,0.0,0.627732106769343,0.0,2.85757256042837,0.0,1.50295751341451,0.0351174461991918,0.0,0.0040879368571727,2.8432844632224e-33,0.0002129312265229,1.50295751341451,0.0063410074954847,0.0035148616727963,-2.16817667038436e-10,0.0129875746134379,0.0,0.112085141761535,3.38081045524614e-29,0.0,0.901827635999408,8.514859771534531e-19,0.359792350629857,2.10935698436235,-0.0,0.412039603426068,0.0072751467136433,0.0051716391361884,1.37703674166833,2.14749560769618,2.12583085779035,2.12289555469926,0.005,0.770917499900498,2.14831601299591,0.256927758494867,1.93809753723415e-06,0.0,-0.0625020190255246,3.3711735791800203e-09,0.0,0.0,3.5151957172768,1.6318795201963,0.131144186590634,0.396330356355904,7.97442616921304
1993-01-07,7.23,8.76,1.44,1.79,0.0,0.251092842677858,0.0,1.9018426377959,0.0,0.697958707861976,0.0349796405949331,0.0,0.0040585833881691,2.81415695783103e-33,0.0002118003708673,0.697958707861976,0.0026175197967021,0.0035109472975827,-8.67270668158008e-11,0.0196664521684239,0.0,0.0747234366079672,3.38081045524614e-29,0.0,1.31447477727566,8.88239903477341e-19,0.357891938714929,2.18990209982291,-0.0,0.692801506180876,0.0053247524952835,0.0051711910894363,1.13659291453814,2.25333742888239,2.23176970463688,2.22882485636639,0.005,1.1256826117425,2.25275329165361,0.129110518025931,2.93919480549772e-06,0.0,-0.0680424022235504,2.62988150901036e-08,0.0,0.0,2.40620929417346,1.32691869049431,0.0659204014569004,0.26463690423727,2.95248113720675
1993-01-08,35.77,7.04,0.59,4.51,0.0,1.43656455834858,0.0,3.52911201605892,0.0,2.60761889055118,0.0348593861190171,0.0,0.0040295238573455,2.8091000732230097e-33,0.0002106794791744,2.60761889055118,0.0109687397313396,0.533345634234444,-2.08674922493337e-11,0.0280890988765209,0.0,0.493130611474039,3.38081045524614e-29,0.0,1.28208786806469,2.17691945316588,0.359555021691115,2.37507506355827,-0.0,0.674074760346121,0.0167522419533133,3.39517074493536,1.63554173653448,2.45367033148223,2.43416585434397,2.43027049582801,3.395,1.04049764371484,2.45173816232514,0.381192822449745,4.16057364203676e-06,0.0,-0.0559632804839399,1.04510050717524e-07,0.0,2.03233859804686,3.89717982771349,1.81143012123713,0.501150718060857,0.45934126949169,2.40088219388321
1993-01-09,10.72,3.22,1.43,9.68,0.0,0.5511242254286,0.0,2.90884401843039,0.0,1.04304755622743,0.0347672780899093,0.0,0.0040007544940641,2.7692193836325198e-33,0.0002095684290579,1.04304755622743,0.0045546429627255,0.136321788949124,-1.20633150750134e-12,0.0384720434651961,0.0,0.102747793228303,3.38081045524614e-29,0.0,1.41474120639226,2.23535986944452e-05,0.356951682777757,2.51485271744495,-0.0,0.765783213969582,0.0125110580750428,0.855170300562113,1.50648915894871,2.53571776218445,2.51647085482011,2.51175206820504,0.855,1.12148410057749,2.53485139106871,0.198617129357218,5.59118292555049e-06,0.0,-0.0517617489024876,2.95628425495258e-07,0.0,0.0,2.59812299997832,1.64447063131212,0.0,0.377477512994283,2.66302343290949
1993-01-10,1.41,1.71,3.45,5.66,0.0,0.401275540906481,0.0,3.05627720630602,0.0,0.41721902252686,0.034702936337167,0.0,0.0039722715865999,2.73430882718093e-33,0.0002084671000565,0.41721902252686,0.0027408610863443,0.267510955744497,3.46148228948535e-12,0.0502924607311863,0.0,0.14311570162604,3.38081045524614e-29,0.0,1.7388321076755,0.471432006933301,0.354341162395239,2.63565940486737,-0.0,0.939476251985051,0.0093570783816714,1.69516985790104,1.58460037582307,2.46674407248031,2.44759274990546,2.44248013388046,1.695,1.31442971832545,2.4684110313984,0.153394113817151,7.18207119139032e-06,0.0,-0.0488691722333587,6.9177692601991e-07,0.0,0.0,1.73208532289721,1.330202290908,0.0,0.392901675329522,0.537743305697589
