Date,Precip,Temp,PET,Obs flow,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40,m41,m42,m43,m44,m45,m46,m47
1993-01-01,0.02,-8.54,3.77,0.25,0.0,2.03376663366888e-05,0.0,0.613797807493254,0.0,3.44824640064067e-26,7.71474999583262e-09,0.0,0.0,0.0,0.0,3.44824640064067e-26,2.8827763755642e-09,0.0301493947857989,2.5596853121705102e-20,8.75502235687687e-07,0.0,7.29998448493187e-05,0.0,0.0,0.777772657588792,1.25108255679983e-19,0.0,1.0233401061118,-0.0,0.196293665866861,0.0013512852743379,0.175000000131227,0.430315938026881,8.380851380105491e-10,7.96751022747722e-10,7.57926425252283e-10,0.175,0.0489084684866964,8.92738925977352e-10,2.8472019410602e-06,1.29418987037956e-20,0.0,0.01414812454141,0.0,0.0,0.0,6.53370192059802e-06,0.999999732520044,0.0,0.0775320303870577,234.609490916006
1993-01-02,2.45,-6.43,4.85,0.23,0.0,0.658814637922314,0.0,2.19053947686245,0.0,1.37929856025627e-26,2.06608450288624e-06,0.0,0.0,0.0,0.0,1.37929856025627e-26,0.0027257557547481,0.421438758386918,7.59402787584856e-16,0.0004604069265059,0.0,0.133060838720704,0.0,0.0,0.594086310123824,1.18115672173817,0.0,1.12213451254109,-0.0,0.161360885267116,0.0074563026591601,2.67500000013123,0.87287638041342,5.73222180199575e-10,5.44711549498571e-10,5.18167066736215e-10,2.675,0.0339523071619457,6.11288713140864e-10,0.0962756217982602,4.7453628580583903e-20,0.0,0.0129905546764098,7.00134050399677e-11,0.0,1.01083583738636,6.47376747251574e-06,0.999999821680029,0.0,0.274604686924705,117.685079825942
1993-01-03,1.71,-14.24,2.24,0.22,0.0,0.25624520747985,0.0,1.73758091125589,0.0,5.51719424102507e-27,9.57363914487902e-06,0.0,0.0,0.0,0.0,5.51719424102507e-27,0.0010999700742444,0.0684667791169245,5.5689196464847895e-16,0.0016824182796615,0.0,0.0215275260253821,0.0,0.0,0.608554038459427,3.72784754180702e-08,0.0,1.2341652427523,-0.0,0.195123877703853,0.0177148233171923,0.420000000131231,0.784088396229613,3.9193209276406203e-10,3.72279581585204e-10,3.54136955154504e-10,0.42,0.0256536150940802,4.18422090895179e-10,0.0500246275601431,9.634524590603411e-20,0.0,0.0117246719060321,2.8644820360793604e-09,0.0,0.118605588543868,6.41459997876612e-06,0.999999881120019,0.0,0.218069791283137,59.3654125185883
1993-01-04,0.01,-18.41,3.47,0.21,0.0,0.102498082994401,0.0,1.67502216215625,0.0,2.20687769641003e-27,2.04111586769513e-05,0.0,0.0,0.0,0.0,2.20687769641003e-27,0.0004541178536916,0.124767249062487,2.22756785859391e-16,0.003411854971902,0.0,0.0143516908910309,0.0,0.0,0.763640714507301,5.80442961215872e-08,0.0,1.33255385390504,-0.0,0.277387720850529,0.0280147585607538,0.780000000131232,0.795054545821678,2.67887468222688e-10,2.54347845736788e-10,2.4195182941068103e-10,0.78,0.0224474104983828,2.86307801595829e-10,0.0250830675672376,1.54823454863925e-19,0.0,0.0105300778756286,2.23460707751803e-08,0.0,0.0,6.35618653415101e-06,0.99999992074668,0.0,0.210379860855425,28.2768759314748
1993-01-05,0.01,-15.83,3.31,0.2,0.0,0.0409992331973916,0.0,1.4265073204928,0.0,8.82751078564012e-28,3.3738696065354e-05,0.0,0.0,0.0,0.0,8.82751078564012e-28,0.0002002390151529,0.0762480259128284,8.910271434375671e-17,0.0054788365583204,0.0,0.0095677939272332,0.0,0.0,0.73126778693035,9.4395041849451e-17,0.0,1.38623190535135,-0.0,0.240371005770867,0.0167319286971776,0.470000000131233,0.744883670233724,1.83040927669293e-10,1.73716231797075e-10,1.65249467675359e-10,0.47,0.0232810480087306,1.9584206366945301e-10,0.012544199736641,2.19692724910111e-19,0.0,0.0093305657390599,8.86830980400106e-08,0.0,0.0,6.29851460998947e-06,0.966946569521453,0.0,0.17941990723695,13.0253286396172
1993-01-06,2.13,-12.12,1.49,0.21,0.0,0.0163996932791023,0.0,0.995264211273978,0.0,3.53100431425605e-28,4.91607533218621e-05,0.0,0.0,0.0,0.0,3.53100431425605e-28,0.0001031495294196,0.0136788753567741,3.56410857375027e-17,0.0077702997102238,0.0,0.0063785292849452,0.0,0.0,0.773091192710573,1.85865394588718e-19,0.0,1.36624147999379,-0.0,0.236659667935342,0.0098344884528085,0.0700000001312329,0.626297296162269,1.25026556425562e-10,1.18607056984056e-10,1.12825957870788e-10,0.07,0.0274433138300825,1.33917307698595e-10,0.0062721962382607,2.88822702348493e-19,0.0,0.0078984217079806,2.46327924433854e-07,0.0,0.0,6.24157200584092e-06,0.847217316387927,0.0,0.125446604824633,5.14382661905773
1993-01-07,4.11,-7.81,1.18,0.22,0.0,0.006559877311618,0.0,1.22383368121307,0.0,1.41240172570242e-28,6.64302884336785e-05,0.0,0.0,0.0,0.0,1.41240172570242e-28,6.87757848086831e-05,0.134829806952773,1.4256434295001102e-17,0.0102110537517739,0.0,0.00425235285663,0.0,0.0,0.829768483262255,1.9890113403928701e-19,0.0,1.34114358798466,-0.0,0.257739491041928,0.0059071599369458,0.845000000131233,0.681154204849703,8.537247668122589e-11,8.095459299226979e-11,7.7008529826075e-11,0.845,0.0344507540709865,9.154380505149779e-11,0.0031361023850942,3.6079315138167204e-19,0.0,0.0062146982165707,5.49832677245845e-07,0.0,0.0,6.18534681553273e-06,0.694382457746283,0.0,0.154047736549755,2.55917563847624
1993-01-08,4.27,-6.27,2.46,0.21,0.0,0.125230701781624,0.0,1.84860175672704,0.0,5.64960690280968e-29,8.58200441182881e-05,0.0,0.0,0.0,0.0,5.64960690280968e-29,0.0001616359484694,0.245763626152995,1.95328666323977e-16,0.0127512309256003,0.0,0.0028698602368874,0.0,0.0,0.960824299292752,0.0810473284315496,0.0,1.3860278062196,-0.0,0.297904139044326,0.007934863799157,1.55500000013123,0.861364388982172,5.827746927105129e-11,5.5238393274946794e-11,5.2545705111788895e-11,1.555,0.0439720598353823,6.255847796248479e-11,0.0015934277149914,4.34657248144716e-19,0.0,0.0045410780615362,1.05924358528753e-06,0.0,0.0223802620257729,6.12982740277135e-06,0.546639036537954,0.0,0.232281824366504,1.22279138017522
1993-01-09,3.25,-10.32,1.87,0.21,0.0,0.454873350527235,0.0,2.72356897790051,0.0,2.25984276112387e-29,0.0001091356394841,0.0,0.0,0.0,0.0,2.25984276112387e-29,0.0012517508067248,0.353519328117022,6.967477358507289e-16,0.0157684281848502,0.0,0.116614542765865,0.0,0.0,1.19908716957042,1.15231607179074,0.0,1.55418428180695,-0.0,0.353435344390078,0.0151478606684767,2.24500000013123,1.14520784947186,3.9769919421928294e-11,3.7680257207066694e-11,3.5843375486700295e-11,2.245,0.0500376795191035,4.27377514707043e-11,0.0838923567389936,5.0978377672767e-19,0.0,0.0041269308875292,1.83597782448898e-06,0.0,0.746249884750316,6.07500238318896e-06,0.5808159808271,0.0,0.341937882911002,0.892922180071096
1993-01-10,0.31,-10.91,3.32,0.22,0.0,0.17840713453654,0.0,2.49073367409489,0.0,9.03937104449548e-30,0.0001378137164623,0.0,0.0,0.0,0.0,9.03937104449548e-30,0.0005462117592117,0.162062500009523,4.55446599860617e-16,0.0195340337513955,0.0,0.0254430435509212,0.0,0.0,1.36968826814708,0.115401452498859,0.0,1.73253085884036,-0.0,0.389309584728546,0.0264872772045762,1.02000000013123,1.13382733287884,2.71320845362257e-11,2.56958589539346e-11,2.4443143016106696e-11,1.02,0.0537912900684945,2.91882893770579e-11,0.0476294572524721,5.85751926523897e-19,0.0,0.0037425168461459,2.94077452422547e-06,0.0,0.360614783032994,6.02086061072485e-06,0.621505323989311,0.0,0.312958588607335,1.11565601763036
1993-01-11,1.19,-10.94,3.45,0.21,0.0,0.687751561161961,0.0,3.40022001738352,0.0,3.6157484177981895e-30,0.0001725772675728,0.0,0.0,0.0,0.0,3.6157484177981895e-30,0.003297550950021,0.411132253893914,1.27330582854585e-15,0.0245581059861695,0.0,0.226732595089151,0.0,0.0,1.53282749772913,1.96070228636351,0.0,1.99695150501505,-0.0,0.500571312339257,0.0449112204962369,2.61500000013124,1.45837982969726,1.8505259738960397e-11,1.75187773459885e-11,1.66646645550039e-11,2.615,0.0560023427053303,1.99287554487278e-11,0.177599188629076,6.622811571289731e-19,0.0,0.0053774339861056,4.4349161225168e-06,0.0,1.61952757300251,5.96739116694032e-06,0.710266491533784,0.0,0.426555725738672,1.61968616806052
1993-01-12,0.48,-16.6,3.21,0.2,0.0,0.267812541581449,0.0,2.73784287384787,0.0,1.4462993671192799e-30,0.0002164026829033,0.0,0.0,0.0,0.0,1.4462993671192799e-30,0.0013882927851304,0.114354860613868,7.51795039996476e-16,0.0311596867345612,0.0,0.0437894681581145,0.0,0.0,1.6018203797106,1.23370890326287e-05,0.0,2.19611497038525,-0.0,0.564396982392509,0.0677735518286046,0.715000000131237,1.33668146711075,1.26178927221948e-11,1.1940573543647199e-11,1.1358392052483299e-11,0.715,0.0571883376389925,1.36028292008463e-11,0.0920139024104338,7.39184441606615e-19,0.0,0.0072609880031378,6.38374697117023e-06,0.0,0.345621147496325,5.91458335233131e-06,0.793515990347379,0.0,0.343953817158666,2.53904447702983
