Date,Precip,Temp,PET,Obs flow,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m42,m43,m44,m46
1993-01-01,14.74,5.52,0.44,0.04,0.0,5.18589691531695,0.0,6.190397386670821,0.0,1.53937177032116,128.113373426032,-1.7063564261418102e-11,0.0,0.0,0.0,6.688619278296571,0.00166830998990472,0.040886290254402005,-8.584997742763678e-13,0.0902030388873218,0.0,0.339844233032368,0.0,0.0,0.32530314293626,3.5388544694568504,0.0,0.770808655470475,-0.0,0.140078187713485,0.022073661405735003,14.384373124407801,0.6625111172359289,1.08498655943772,0.685481207295476,0.147806161178021,2.77905266134669,1.2975412225562,0.716961055641848,2.6209149681682e-07,1.62549149012378e-06,-2.26732566596914e-15,-1.80711895029332,4.4119275798777995,161.35512676918302,0.0109101607256428,0.16949084207367401
1993-01-02,0.05,1.78,2.87,0.05,0.0,1.74921692835408,0.0,3.60721632452114,0.0,1.0701735965719201,128.276187941427,2.39027036144474e-11,0.0,0.0,0.0,2.32346914815857,0.000707628785366775,0.000266608469152821,5.5063966751536e-13,0.0959255905036089,0.0,0.0522078910073482,0.0,0.0,0.6171243496735049,1.4582406074030701e-09,0.0,1.21106389218453,-0.0,0.340179777748275,0.0573903729519542,0.0488437589639528,0.528599516409054,1.8514203097891,1.00602563106258,0.229875559858781,0.00942606677986885,1.35869212048742,1.30681127769997,0.0632132793250133,1.71591154362974e-06,4.1440181285457296e-15,-1.7763430278301298,0.632571410085402,123.48156260291599,2.17281688206142,0.104709666338416
1993-01-03,0.0,0.7,2.79,0.02,0.0,0.6482133403784671,0.0,2.08984023916833,0.0,0.65470400811237,128.558117627977,1.27879797250367e-11,0.0,0.0,0.0,0.807118580495027,0.000353809079193704,0.000128347274309603,1.97468715719548e-13,0.102098848731238,0.0,0.0290019348536842,0.0,0.0,1.017003273047,1.5844605350560902e-09,0.0,1.4508307937220999,-0.0,0.635854144973297,0.08961461203749001,5.0308583089833504e-05,0.430304873040601,2.14164744426932,1.2255323893013301,0.253357527952473,5.8297180853709e-05,0.789512169901862,1.66295865002141,0.0316066396625066,1.82294136801748e-06,6.9122112381871804e-15,-1.74192513706974,0.0,94.727831222515,2.344319291981,0.0646031559932616
1993-01-04,0.0,1.51,3.23,0.01,0.0,0.24021064959620397,0.0,1.21047244009251,0.0,0.308733649417219,128.408234800526,6.6540117244120596e-12,0.0,0.0,0.0,0.28037403312747994,0.00022705401525039198,0.000128340241086607,7.08156276932957e-14,0.10863754502676401,0.0,0.0161108255671626,0.0,0.0,1.47984909893666,1.70282489301305e-09,0.0,1.51425687326983,-0.0,0.6467929702338651,0.0813570488241642,5.03254516796366e-05,0.35790343875748903,2.07682733400983,1.3311689111176799,0.233867790419305,-0.000232577638555767,0.473842314757728,1.7810493528665399,0.0158033198312533,1.94695290603222e-06,-5.9352299140463705e-15,-1.7042947587118602,0.0,82.7257579978949,1.8856072680237201,0.0398839043596594
1993-01-05,1.7,2.18,1.36,0.01,0.0,0.0890156875601187,0.0,1.4149820109848201,0.0,0.312098839408142,128.255111183041,3.8522525499675095e-12,0.0,0.0,0.0,0.097395349296986,0.000185257989257597,0.00482876634051485,2.5395684107844797e-14,0.11547321326940499,0.0,0.008949702900045129,0.0,0.0,1.7226062230163601,0.228866738414745,0.0,1.52584417851216,-0.0,0.636663083024861,0.0926472836629734,1.65902919385016,0.37477056283317,1.94208413458727,1.34598350190876,0.22856173195506402,0.32046645926829603,0.3009170317004,1.7974566466478101,0.00790165991562666,2.08600100085206e-06,2.6754856824991796e-15,-1.66427598485328,0.0104578633679993,80.3646845028258,1.2503166981440401,0.0314052860528479
1993-01-06,10.96,5.27,0.51,0.01,0.0,3.5141918642974104,0.0,5.420647392869659,0.0,1.40323878802126,128.266088718044,-8.91944547447459e-14,0.0,0.0,0.0,5.34880387358655,0.00110982784136663,0.0304318474395152,-9.75416764741269e-09,0.12277531308805302,0.0,0.287392972042657,0.0,0.0,1.37037629824634,3.1370520735246803,0.0,1.87443275632846,-0.0,0.7269425953576579,0.118164550997815,10.6955849310707,0.84114289324674,2.48723048103977,1.5876046052519501,0.34979139447411106,2.06643475799674,1.14462391442964,2.18201155226933,0.00395082995781333,2.2491380212694403e-06,-1.8994498691422698e-13,-1.6160585889803702,3.66970478278156,101.13121573277999,2.44776191375121,0.0975401401810185
1993-01-07,6.11,8.36,1.62,0.73,0.0,2.8622850556743,0.0,5.70524526156504,0.0,1.7354661809396899,128.541709614311,1.11979992602187e-12,0.0,0.0,0.0,5.15175038648363,0.0010636041240724699,0.0170217297106638,6.256166945636329e-09,0.130799365419696,0.0,0.22597928140428503,0.0,0.0,1.45810379297807,1.82145380240861,0.0,2.34241980017217,-0.0,0.827434993528961,0.16182106950695999,5.96261587192621,0.995726810203359,3.21050720183766,1.95465294195827,0.47734242791479997,1.1520186858714299,1.62859007160887,2.72681586446365,0.0575973955360744,2.45594720276989e-06,3.64261492239285e-13,-1.56654494777389,2.9798363556748395,130.157006304462,3.1599231446235603,0.0838668966801879
1993-01-08,1.73,5.77,1.47,0.26,0.0,1.03137246546468,0.0,4.03331561796356,0.0,1.5766620980894899,129.15192410171002,1.9101472188324597e-12,0.0,0.0,0.0,2.96608079345626,0.000520937138286276,0.00491148209881134,2.24356748153716e-09,0.139513207931962,0.0,0.0674520982840816,0.0,0.0,1.65519408864791,0.42076283306112294,0.0,2.66606438437506,-0.0,1.01423341844863,0.21560994638586498,1.6883056276649198,0.904855185563331,3.58601797465775,2.2666423531435798,0.56106258019457,0.326082928692433,1.22956058656819,3.1156617936641497,0.0641873387802671,2.71758085390549e-06,-6.05981197386271e-14,-1.5191761078000598,1.6707276590448301,129.961369451182,2.78060686050364,0.0577397981458191
1993-01-09,4.72,3.93,1.02,0.07,0.0,1.17263798716571,0.0,4.31930515790999,0.0,1.8051964635479998,129.386060735624,-2.17960996431829e-14,0.0,0.0,0.0,3.3605088606966,0.000687678953808971,0.0131781483633205,6.46842536799031e-10,0.148890948401621,0.0,0.184221150778984,0.0,0.0,2.0903563326935197,1.45843383672327,0.0,2.93188540393414,-6.170497275752349e-12,1.0962262185314,0.276346283240752,4.6061567972759,1.0054013803254398,3.83229810133015,2.5485522417964597,0.6465354525907571,0.8899606659404591,1.14691241550562,3.42143562436001,0.0348729056226939,3.03768639020832e-06,-5.57427429893312e-13,-1.47048822738964,2.18594346534623,119.900050432337,2.51913258179693,0.0537429347010452
1993-01-10,7.86,4.26,2.41,0.57,0.0,1.9995806661015,0.0,5.7984698155444905,0.0,2.1974858223041402,129.454895687461,1.13332476785797e-12,0.0,0.0,0.0,4.36339044833323,0.00137470871207379,0.0218592839226697,6.08148982302232e-10,0.15905449819785097,0.0,0.29219889639454605,0.0,0.0,2.49837815052483,2.72350477727386,0.0,3.27672243066106,1.34012088823915,1.15014840146547,0.345159749710781,7.67038854042348,1.2837967230720302,4.24324767489303,2.88088507146039,0.693625019933797,1.48198023341065,1.48124066572544,3.8096595434631197,0.04789749513322099,3.42906553790374e-06,3.1175717987337003e-14,-1.4194639573779602,2.4342540456899,117.15957621757299,3.31361731951365,0.0636440977792259
