Date,C/E,Year,Month,Day,Precip,Temp,PET,Obs flow,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40,m41,m42,m43,m44,m45,m46,m47
1993-01-01,1,1993,1,1,1.6237096129601254,-9.884416262768095,0.0951358416661455,1.7945362563237777,0.0,0.0,0.0,0.541185077276718,0.0,0.0,1.88609587485381e-10,0.0,0.0,0.0,0.0,0.0,0.0,6.1702133475989,0.0,0.0,0.0,0.0,0.0,0.0,0.0163343272960352,0.0,0.0,0.0601297693137859,-0.0,0.0,0.0017155710115363,0.811854806480063,0.0024123380897141,0.0,0.0,0.0,0.811854812299544,0.0,0.0,0.0,0.0,0.0,-1.34364155522111e-09,7.02806752127415e-12,0.0,0.165265887856751,0.0,0.0,0.0,0.0676545672066719,236.126320367024
1993-01-02,1,1993,1,2,0.29486097127798,-6.50689743856338,0.3099198414980059,1.5779291736930865,0.0,0.0,0.0,0.458934880007147,0.0,0.0,8.78327363270122e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.12104139121929,0.0,6.98110232724201e-19,0.0,9.936689221429699e-34,0.0,0.0,0.0629022210404997,2.17284028697503e-157,0.0,0.13115351840543,-0.0,1.36246596808131e-16,0.0050778249453758,0.14743048563899,0.0024469724830712,0.0,0.0,0.0,0.147430661343605,0.0,0.0,1.09175520782333e-33,0.0,0.0,1.21340643277087e-27,2.87541695073254e-10,0.0,0.0339066919417753,0.0,4.76101313781658e-24,0.0,0.0573889186077036,118.296947238906
1993-01-03,1,1993,1,3,3.568747507414994,-2.9787349127292218,0.1787562921416969,1.809591905564924,0.0,0.298766335648328,0.0,1.49527193342405,0.0,0.0,6.20390359249091e-09,0.0,0.0,0.0,0.0,0.0,0.0004731390336139,1.92076692633856,0.0,0.0004565404304065,0.0,0.0041350448512689,0.0,0.0,0.168580136933931,0.0681087535596689,0.0,0.314275571959101,-0.0,0.0252191660625737,0.0132697092604237,1.7843737537075,0.0195842815943674,0.0,0.0,0.0,1.78438390163237,0.0,0.0,0.0030277348882929,0.0,0.0,4.45116673143009e-06,2.2930789954802303e-09,0.0,0.82317498833637,0.0,0.0821522236652307,0.0,0.18695709188087,59.9342827256916
1993-01-04,1,1993,1,4,2.8309385858293523,-7.721398987686239,0.1980916746387305,1.740141652613828,0.0,0.241888382777896,0.0,1.94011002334692,0.0,0.0,3.11907258674978e-08,0.0,0.0,0.0,0.0,0.0,0.0003592054465233,1.35299746204864,0.0,0.0021463723350604,0.0,0.0093399246750952,0.0,0.0,0.27825006207456,0.130542596873279,0.0,0.576286735203348,-0.0,0.118632326117865,0.028470043351253,1.41546929291468,0.0366120986600943,0.0,0.0,0.0,1.41547239220004,0.0,0.0,0.0079014970765351,0.0,0.0,0.0001239793812835,1.1005012265863e-08,0.0,1.11932520178633,0.0,0.270028728890379,0.0,0.242593835663318,32.1322500113976
1993-01-05,1,1993,1,5,3.892142276942589,-9.97495108537409,0.1554866332610912,1.8564586846543003,0.0,0.578224648434189,0.0,2.59038487227477,0.0,0.0,1.0957832543398e-07,0.0,0.0,0.0,0.0,0.0,0.0017021029119632,1.33446571354479,0.0,0.0058081065891335,0.0,0.023214101626373,0.0,0.0,0.51180387314279,0.308054723068582,0.0,0.916500394910995,-0.0,0.321211816401496,0.0528899350069128,1.94607113847129,0.0712013641346824,0.0,0.0,0.0,1.94607258562987,0.0,0.0,0.0196608343999941,0.0,0.0,0.0012223669338568,4.32303410287434e-08,0.0,1.83939390154296,0.0,0.467849311199984,0.0,0.323901818648137,17.6574416972311
1993-01-06,1,1993,1,6,2.476711247558736,-8.179742634438497,0.1811607917149435,1.8292613827993256,0.0,0.319817870520068,0.0,2.55203156702361,0.0,0.0,2.95337811911887e-07,0.0,0.0,0.0,0.0,0.0,0.0006904572138821,0.923335743486239,0.0,0.0118817450778349,0.0,0.0213620804343766,0.0,0.0,0.685801058845295,0.237078899663596,0.0,1.24939268081106,-0.0,0.503188465749603,0.0860983806953908,1.23835562377937,0.0894294875656,0.0,0.0,0.0,1.23835591283667,0.0,0.0,0.0222303229017632,0.0,0.0,0.0054501515881981,1.42729118532491e-07,0.0,1.90905319643872,0.0,0.628902994716058,0.0,0.319130847747072,10.1612344607765
1993-01-07,1,1993,1,7,0.2908082326775646,-3.55120102894003,0.2873491290106029,2.015514333895447,0.0,0.127927148209984,0.0,1.79777412492074,0.0,0.0,5.95305036531811e-07,0.0,0.0,0.0,0.0,0.0,0.0002893951141096,0.434615891399678,0.0,0.0199993010592159,0.0,0.0065909304933367,0.0,0.0,0.831300147890834,0.0119810182068285,0.0,1.4582005344138,-0.0,0.646590042673025,0.124028349893466,0.145404116338782,0.0774582923845849,0.0,0.0,0.0,0.145404310250613,0.0,0.0,0.0118161136695333,0.0,0.0,0.0137187502570526,4.0164465913768e-07,0.0,1.13136658975382,0.0,0.746885692427225,0.0,0.224870908192593,4.85950834436534
1993-01-08,1,1993,1,8,4.307144664376012,-6.135010184714307,0.1751015440191695,1.948006745362564,0.0,0.636812860397169,0.0,2.63377002468335,0.0,0.0,1.04233030417475e-06,0.0,0.0,0.0,0.0,0.0,0.0031722456839119,1.08151162255516,0.0,0.0302316886840552,0.0,0.0433464619853198,0.0,0.0,0.889737772435674,0.548563865224474,0.0,1.68158659838741,-0.0,0.691544427113645,0.167061723577976,2.15357233218801,0.134972283579586,0.0,0.0,0.0,2.15357339020536,0.0,0.0,0.0346230347282987,0.0,0.0,0.0314656886712977,9.7614653186114e-07,0.0,2.17866364738414,0.0,0.829273316822838,0.0,0.329378299810875,3.01275216856302
1993-01-09,1,1993,1,9,0.698353255329486,-7.874950606918669,0.1750021438206498,1.8540303541315344,0.0,0.358694137516189,0.0,1.98828332162233,0.0,0.0,1.74357326477983e-06,0.0,0.0,0.0,0.0,0.0,0.0013000837464068,0.402025126295323,0.0,0.0427115172258392,0.0,0.0147857409886882,0.0,0.0,0.925131354052805,0.0807097441300232,0.0,1.81490968444703,-0.0,0.739357905369005,0.212432645461455,0.349176627664743,0.122226829607901,0.0,0.0,0.0,0.349176405661703,0.0,0.0,0.0219127135080737,0.0,0.0,0.0541308711319545,2.09018566522385e-06,0.0,1.47846021288567,0.0,0.885495792086533,0.0,0.248683585512553,3.17138282116963
1993-01-10,1,1993,1,10,3.0594493510040444,-7.49448891276794,0.1076485377486986,1.832903878583474,0.0,0.391177570727616,0.0,2.34508634575667,0.0,0.0,2.70469040792285e-06,0.0,0.0,0.0,0.0,0.0,0.0015759448328853,0.763796403880128,0.0,0.0573211579644145,0.0,0.0414412848036351,0.0,0.0,1.09860539050396,0.471774131716737,0.0,1.93305963854023,-0.0,0.920679000511428,0.259797477832261,1.52972467550202,0.160044152224654,0.0,0.0,0.0,1.52972452849797,0.0,0.0,0.0361582120943604,0.0,0.0,0.0836237791618407,4.04659364525018e-06,0.0,1.97739609438806,0.0,0.923426598169649,0.0,0.293266113300494,1.90017564830451
1993-01-11,1,1993,1,11,0.4004519844753422,-12.795543611257498,0.0700262395411932,1.7287284991568297,0.0,0.23599509267727,0.0,1.6967561339554,0.0,0.0,4.00627474557086e-06,0.0,0.0,0.0,0.0,0.0,0.0006823118691108,0.288981811149334,0.0,0.0739452987331424,0.0,0.014649759336391,0.0,0.0,1.07654521650719,0.0603496120587925,0.0,1.95931362391974,-0.0,0.925994818122123,0.306519754130666,0.200225992237671,0.139236629879016,0.0,0.0,0.0,0.200225896102907,0.0,0.0,0.0216519606231402,0.0,0.0,0.10974378545324,7.23224775039732e-06,0.0,1.3426195522444,0.0,0.94886908378812,0.0,0.212196241553177,2.10270502130292
