Date,Precip,Temp,PET,Obs flow,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m42,m43,m44,m46
1993-01-01,0.52,-8.95,1.42,2.83,0.0,5.340134931277849,0.0,5.64788108812008,0.0,4.2340154871885897e-11,1.4374280974392,-1.16577059447533e-10,4.71771193508732,0.0,0.832156542602851,1.25445011013743e-18,0.16919769986215805,0.141301592197947,6.01834633370059e-06,2.26202261783659,0.0,1.2399862534130202,0.0,0.0,2.77943945096798,1.57519809836637e-11,0.0007098604982836839,5.959416525691591,0.121287971087375,5.27596085929247,1.9377339328758898,1.4615494302246201,3.1743742565415096,3.55197286851081,3.8122341021593202,1.0437599059510199,0.13155085398518102,0.00026271680490534704,5.233210751197361e-10,3.8051544306370095,5.7276989346940796e-05,7.31814257532014e-12,2.65474173616369,4.04325516398649,5.14801057261051,2.66492598535141,2.48820604490555
1993-01-02,0.59,-9.11,0.64,2.69,0.0,3.0812736569891204,0.0,4.41145779786417,0.0,1.63208768463939e-11,1.59127619672904,-3.73024921108233e-11,4.604680794712509,0.0,0.7848566904995521,4.47025480270921e-19,0.126338939391905,0.15368934629264,2.61339466472765e-06,1.8341893023048401,0.0,0.83459582385755,0.0,0.0,2.66418529183739,3.51709979073414e-08,0.0440660867522336,5.858351568705079,1.19559206008201,4.04446338139468,2.06539812398995,1.4697131658774099,2.53691820252986,3.95798071165999,4.13528391210351,1.02778304632838,0.14925924577359,0.00024010981800689599,3.63540496216274e-10,2.0929629304964297,0.000102154642459164,7.2969568405275e-12,2.68847195344469,1.9253714394558301,4.2187943719018595,2.34949106073286,1.7851363316974398
1993-01-03,18.11,-6.55,0.25,2.57,0.0,8.150649394498089,0.0,7.61001878486493,0.0,6.29121508509242e-12,1.7108477912335198,9.615376790574329e-11,4.831357204477389,0.0,1.6752488257556999,1.59298307996924e-19,0.240395651185635,16.220881575992802,2.9760503437669397e-05,1.5456722890644699,0.0,4.06468495987047,0.0,0.0,2.73718782578785,14.027657465409401,8.14016126649032,5.78358246448483,3.60133386756426,3.93393900314543,2.34232244424215,7.00396078455317,4.16259406504355,4.0771448377500095,4.26944870229673,1.01204049833671,4.581508859183599,0.00021985376381721,2.5250425367242603e-10,1.85130019654167,0.000152390660459789,7.26657427623288e-12,2.7988409090653903,7.90982676049574,3.45931259609729,1.9781253637487,3.3177580653018794
1993-01-04,4.26,-7.96,1.18,2.51,0.0,5.6806848865368,0.0,6.696272789371211,0.0,2.42507725653474e-12,1.8302679042913201,-1.58158803850206e-11,4.8317870066539195,0.0,1.7134208550588101,5.6766229332842e-20,0.163186265884795,3.09445049904048,1.2923184959883001e-05,1.41528834010431,0.0,1.8568325033012198,0.0,0.0,2.8790820349732296,2.52714475565584,0.00145107503123256,5.72649142015205,4.00283737511084,5.465320453261911,2.5300408894527204,3.06733318873383,3.7443354870557304,3.9709927589308704,4.2334783434903995,0.996531694054851,1.07770451876811,0.00020163910909523,1.7490901639741e-10,3.69502870116263,0.00019073386357706002,7.22813696425175e-12,2.88033136870395,4.76985561983042,2.8327338653558796,1.67481183276319,2.74541068011249
1993-01-05,0.01,-11.47,1.59,2.49,0.0,2.93171073073407,0.0,4.99558879581565,0.0,9.34795523697419e-13,2.08132086822238,-5.0605662069431904e-12,4.7373382451620705,0.0,1.46356390032297,2.02287446313054e-20,0.130583214891381,0.14451166667379198,5.61175868895767e-06,1.43773085728319,0.0,0.9658565119378291,0.0,0.0,2.87998570771308,8.96860742874532e-19,3.3802884318824297e-05,5.67536856668128,3.35265257155828,4.6597645376218395,2.5180819914866603,1.7556925123319098,2.87436743585312,3.7137853444260798,4.07151721122334,0.9812553565662929,0.00252976464923766,0.000185335770841382,1.21650596025591e-10,2.66045256630318,0.000197101648762852,7.182664169633809e-12,2.9314749491196,1.30599532240885,2.31809731188257,1.45592590526222,1.9653055732676799
1993-01-06,0.0,-11.97,1.13,2.45,0.0,1.39749098779297,0.0,3.7515873989743502,0.0,9.3479552369742e-13,2.30027395143806,-1.6192871213719e-12,4.624649765836191,0.0,1.2896365643399599,2.02287446313054e-20,0.118133406995615,0.12664042637920697,2.43684821745087e-06,1.5796879344103798,0.0,0.6500876998593671,0.0,0.0,2.8720322976345,9.731342610297179e-19,3.00936208909799e-05,5.62271578238232,2.42031642672577,3.67009386102907,2.35989858305713,1.6078554328522199,2.17181455184397,3.3709424515659396,3.83284696795483,0.966209639451066,4.1731083932307296e-08,0.000170515730665269,1.21650596025591e-10,1.4840752489268,0.00017923039740341102,7.13106526520755e-12,2.9665393094589,0.43061218002978296,1.89827261785765,1.30733670409648,1.4102812757959
1993-01-07,0.01,-10.13,1.32,2.38,0.0,0.536050651968539,0.0,2.811432151301,0.0,-2.1412349663516503e-13,2.35028858778274,-5.18141779835495e-13,4.49473796675063,0.0,1.1526682850893102,-5.81164791137854e-21,0.11478888007652302,0.114145838616502,1.0581755469433701e-06,1.79590800657976,0.0,0.4375536243696,0.0,0.0,2.89280342832219,1.0518521701399299e-18,3.14743533501873e-06,5.56367130956012,1.4038208994432801,2.97286806255516,2.10491213702313,1.44286619425897,1.6171243750125701,2.99103590762352,3.55021679992775,0.951392132144948,0.0024186776715794398,0.000156699387539547,4.74847464242908e-11,0.7420376239745559,0.00014531128242915902,7.074151358252031e-12,2.99218392452208,0.0,1.55393553136684,1.21001817413615,1.01402135137015
1993-01-08,0.15,-11.21,1.81,2.31,0.0,0.20561871524459802,0.0,2.12375819956808,0.0,-8.25382719802534e-14,2.3053998209793503,-1.65795738425709e-13,4.35185917213984,0.0,1.0415957980492498,-2.0709908491019e-21,0.11555813980175801,0.11588493048769699,4.5950138400664995e-07,2.05593807553917,0.0,0.29450360975880296,0.0,0.0,2.9399491317145197,1.1318963779526399e-18,1.09199844727752e-07,5.4955179020308496,0.584137048908655,2.4724298402775498,1.80826732654551,1.32144474316345,1.20586114281689,2.60741755124521,3.2463980155809398,0.936800113070413,0.0379755398914791,0.000143818908476807,3.29612947065939e-11,0.37101881198727793,0.00010458454878615,7.01264566678093e-12,3.0081237510475898,0.0,1.27088811106337,1.1477308101435901,0.731263573672942
1993-01-09,0.07,-12.09,1.97,2.27,0.0,0.0788713825896448,0.0,1.5904740751158,0.0,-3.1816061518432596e-14,2.2140445327882,-5.30515545163203e-14,4.19718959436643,0.0,0.9464490636781641,-7.380011938896769e-22,0.118186017689745,0.0995101077769018,1.99533530127061e-07,2.3418277682551296,0.0,0.198221135196992,0.0,0.0,3.00877439125936,1.21373587397086e-18,3.45224655281391e-08,5.41692753119491,0.126432505890334,2.1003431811593796,1.51690794755281,1.15264415399058,0.885956186402674,2.2415508447976498,2.93981461750636,0.92243068747658,0.0177298181341564,0.000131913290800614,2.2875293310435898e-11,0.18550940599363896,7.06246457485707e-05,6.9471928055343e-12,2.99896651414907,0.0,1.03899207106478,1.1084806492889099,0.527482211910583
1993-01-10,0.06,-12.86,1.49,2.24,0.0,0.0302535446941304,0.0,1.20162660901793,0.0,-1.22641502694272e-14,2.09889510683574,-1.6975511332936e-14,4.03845819362034,0.0,0.8764684933814229,-2.62988010023694e-22,0.121623692167405,0.0909447397469088,8.66452817315149e-08,2.64298180859571,0.0,0.13341642390448802,0.0,0.0,3.09483545668401,1.29985396527566e-18,4.128494352699629e-09,5.32771872115951,-1.09742635108067e-12,1.81548727387799,1.22054822898773,1.02107848846776,0.6474885789301129,1.90598167619389,2.64541638219452,0.9082808464930859,0.0151946543675517,0.00012084328537433501,1.5872649647628902e-11,0.0927547029968195,4.8068020704584295e-05,6.8783670953086894e-12,2.98023616225411,0.0,0.8501110592618841,1.0840115273292399,0.380844196165366
1993-01-11,0.0,-13.88,1.38,2.17,0.0,0.0116046775967119,0.0,0.8989264238900321,0.0,-1.22641502694273e-14,1.97436940893678,-5.43184808893749e-15,3.875346923111,0.0,0.817578745593108,-2.62988010023694e-22,0.12545452094995402,0.0792540048573352,3.7624761461506405e-08,2.9430045649487595,0.0,0.0897984069875171,0.0,0.0,3.09322492377914,1.38905828744783e-18,7.35496818452433e-09,5.228185747628821,-0.0,1.5931235963630601,1.2029411511925199,0.8922405153066891,0.465665340137522,1.60639336840778,2.3697604150324802,0.894347489929393,1.1703797436986901e-05,0.000110531926588446,1.5872649647628902e-11,0.0463773514984098,3.2826001643844105e-05,6.806679997603269e-12,2.97306739648682,0.0,0.6956764435984111,1.0688688474380401,0.274786814315611
1993-01-12,0.0,-12.37,1.3,2.1,0.0,0.00445133102534445,0.0,0.673307827278348,0.0,7.28776097957805e-15,1.84990475716194,-1.7380904222925001e-15,3.7106788566408198,0.0,0.76862493491659,2.12025173842289e-22,0.12947229152556,0.07368299305799701,1.63381353821976e-08,3.17528423500841,0.0,0.0604404889515565,0.0,0.0,2.98247220771705,1.48135656588328e-18,0.0,5.11907187038701,-0.0,1.4151451285013201,1.1880115518726002,0.7952744239735531,0.333546798030931,1.3441999557747502,2.11596147621324,0.880627481620228,8.67928809828371e-06,0.00010102757251082399,8.870005984821881e-12,0.0231886757492049,2.24488953357154e-05,6.73258676583779e-12,2.97320808876998,0.0,0.569361298760492,1.0595427088904898,0.19840038576102398
1993-01-13,0.86,-8.75,1.23,2.03,0.0,0.00170744492744962,0.0,0.7037007680111179,0.0,-1.66932855798919e-15,1.73061942892253,-5.56156627836743e-16,3.5620325416077,0.0,0.7527128486557769,-6.09140943335291e-23,0.132186478496494,0.14039577662483899,7.09465265746879e-09,3.29515468590279,0.0,0.0406805958773085,0.0,0.0,2.87389895463431,1.5790696609008899e-18,0.0,5.00251692928613,-0.0,1.26926319567407,1.1743957818203898,0.956619052240764,0.343933172519262,1.1181874470181499,1.8850028253463,0.8671176759856729,0.217571256554561,9.23884881258412e-05,1.7745279259225802e-12,0.0115943378746024,1.53624961129866e-05,6.656492396180019e-12,2.97840115979615,0.0,0.466030932804575,1.05381465177399,0.14988957859393398
1993-01-14,2.07,-6.42,0.99,1.95,0.0,0.15279457508161498,0.0,1.00999133862659,0.0,-6.43476763218e-16,1.6195070281606698,-1.77959783173285e-16,3.4408826136190296,0.0,0.7781605827563159,-2.17068435441653e-23,0.135570692596714,0.23453292077227303,3.0807732147174796e-09,3.3389804206899907,0.0,0.0273808321155838,0.0,0.0,2.8080661869952404,0.413485038915065,0.0,4.881974292741849,-0.0,1.1472754243369399,1.16611173895927,1.2450318946221202,0.508538000760314,0.9256904555573789,1.67706291782093,0.8538149372711421,0.523678170433705,8.4553521665558e-05,3.4255318879216102e-12,0.012394963299683998,1.05174850532366e-05,3.3089962930315696e-12,2.98776684285621,0.12849588743036,0.38165086054613107,1.05029999388334,0.21782819621559502
1993-01-15,0.06,-5.74,2.05,1.82,0.0,0.0585990394745185,0.0,0.761555495079219,0.0,-2.4804125156780293e-16,1.51925051624888,-5.69438227325758e-17,3.2851443622663905,0.0,0.7286231969078321,-7.73527148037252e-24,0.13968736528416,0.0656689847193379,1.33779043242978e-09,3.32568447858,0.0,0.018429178609117,0.0,0.0,2.6587503586197503,1.7867006401844197e-18,0.0,4.75716791194659,-0.0,1.04286486496188,1.1474705654361599,0.6514967873691601,0.39669140999538793,0.763058091507366,1.48788804486635,0.8407161456505601,0.0151825935454282,7.74361107578698e-05,2.3631415121150097e-12,0.19882930062192303,7.20121106520008e-06,6.53952131734716e-12,3.00038228169806,0.0,0.31174291220454303,1.04814224813644,0.154812275370665
