Date,Precip,Temp,PET,Obs flow,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40,m41,m42,m43,m44,m45,m46,m47
1993-01-01,0.04,-3.75,0.92,0.02,0.0,0.0875771732893385,0.0,1.38458912952461,0.0,-1.41689520186459e-30,5.01750548582905e-05,0.0,0.0,0.0,0.0,-1.41689520186459e-30,0.0003008997628049,0.127215147152263,1.75169780453279e-09,8.85138574783283e-05,0.0,0.0139277612020582,0.0,0.0,0.789354230329671,0.0281788119406837,0.350986416372713,0.90164524040029,-0.0,0.372450157310748,0.0096644472359191,0.795000826901338,0.733076702949281,5.3918878453174203e-14,4.97109526382e-14,3.85601919473841e-14,0.795,0.0587489266704461,4.9538544760025104e-14,0.0228678545567509,4.2257563016634897e-22,0.0,0.278624991853836,2.2046972455720002e-11,0.0,0.46923169966797,8.08378676628668e-06,0.999999999999997,0.0,0.173794045983858,235.818154027789
1993-01-02,0.64,-1.16,0.95,0.02,0.0,2.67926162358544,0.0,4.56192430126859,0.0,-5.6675808074583405e-31,7.51381003405251e-05,0.0,0.0,0.0,0.0,-5.6675808074583405e-31,0.0314672337876751,0.858129280142117,5.46210392457243e-08,0.0021047872220389,0.0,1.10778750992778,0.0,0.0,0.697806851377065,6.19715792873278,0.346394597148502,1.36253500921477,-0.0,0.356368855972075,0.0285738656583754,5.46500082677665,1.90990002446711,3.65364636177201e-14,3.36684924574795e-14,2.61200129595025e-14,5.465,0.040783746125675,3.36166627780912e-14,0.721332610206492,1.5494439772766201e-21,0.0,0.181498957726719,1.39881625159432e-09,0.0,3.19533689251992,8.00312519780642e-06,0.999999999999998,0.0,0.632321030656323,120.799750906222
1993-01-03,2.22,-11.94,0.56,0.02,0.0,1.50353687632403,0.0,4.66926200608906,0.0,-2.26703232298334e-31,0.0001545402498896,0.0,0.0,0.0,0.0,-2.26703232298334e-31,0.020671923427612,0.388472869295358,5.7330814556004e-08,0.0076550012066381,0.0,0.469940315124547,0.0,0.0,0.954687904209025,1.66479251750809,0.340993643773736,1.9333132966125,-0.0,0.58007956220998,0.0609546675208066,2.4650008266432,2.13730603732827,2.475387664028e-14,2.27994219308567e-14,1.76902911346964e-14,2.465,0.0308142825974767,2.28085419069404e-14,0.640003022031634,3.1458408023495003e-21,0.0,0.144574008669883,2.74523938803988e-08,0.0,1.68992553694297,7.92358437388244e-06,0.999999999999998,0.0,0.626964020437074,63.7889897973264
1993-01-04,0.0,-10.38,0.68,0.02,0.0,0.587235642332522,0.0,3.1051444277752,0.0,-2.26703232298334e-31,0.0002742113426204,0.0,0.0,0.0,0.0,-2.26703232298334e-31,0.0084595478047984,0.0027404991639322,2.31778224900116e-08,0.0160269134029252,0.0,0.163433644056037,0.0,0.0,1.40384955123931,5.77529652628577e-16,0.337797965351463,2.31629607857787,-0.0,0.993868191979085,0.0988889215430986,8.26494434302017e-07,1.75805025435924,2.475387664028e-14,2.27994219308567e-14,1.76902911346964e-14,6.38449216435833e-32,0.0269581284950904,2.28085419069404e-14,0.329917310502982,5.05525661273079e-21,0.0,0.124487405913406,1.90167624100271e-07,0.0,0.271767043303759,7.84514437351963e-06,0.999999999999999,0.0,0.417976013624781,29.4665651526352
1993-01-05,0.11,-13.7,0.39,0.02,0.0,0.234894256936053,0.0,2.06431908031576,0.0,1.13351616149167e-31,0.0004234435224835,0.0,0.0,0.0,0.0,1.13351616149167e-31,0.0036389653599945,0.0027367516956083,9.27112917097094e-09,0.0262750675147488,0.0,0.108955762704132,0.0,0.0,1.39098865819263,6.02889466242899e-16,0.334438318610581,2.45755364181607,-0.0,0.941131889272795,0.128101123712712,8.26355278551126e-07,1.46888690648731,1.2971289662839901e-14,1.1930351404234e-14,9.260569309890291e-15,4.2563280923973e-32,0.0279485714624211,1.2000421035789601e-14,0.165336548765669,7.173351746651021e-21,0.0,0.112754177457336,7.35540795174246e-07,0.0,0.0,7.76778570660229e-06,0.999999999999999,0.0,0.278650675749854,12.6838811344503
1993-01-06,0.01,-12.0,0.53,0.02,0.0,0.0939577027808116,0.0,2.15328571508635,0.0,-2.26703232298334e-32,0.0005992376671931,0.0,0.0,0.0,0.0,-2.26703232298334e-32,0.0017751002512957,0.185685260794872,3.70845174115492e-09,0.0377712747018171,0.0,0.0726371751363055,0.0,0.0,1.27710924299678,3.5097079327941e-08,0.331934613920785,2.48636297503193,-0.0,0.851161339923763,0.153169709523879,1.17000082621626,1.50737675516244,4.5952386394707504e-15,4.218570428454861e-15,3.27619162449416e-15,1.17,0.0329303693541461,4.274311601247891e-15,0.0826824011767638,9.43056642959721e-21,0.0,0.105576815461332,2.03495668684962e-06,0.0,0.324017951310695,7.69148930287135e-06,0.999999999999999,0.0,0.283267117166608,5.33899696460333
1993-01-07,0.78,-14.05,0.44,0.02,0.0,4.26052449796814,0.0,6.47904800011068,0.0,-9.06812929193335e-33,0.0008316468222437,0.0,0.0,0.0,0.0,-9.06812929193335e-33,0.0758737024668636,1.18694400370239,2.17989847246246e-07,0.0525185338160362,0.0,1.59148686930925,0.0,0.0,1.49322277770395,8.92448857431115,0.337474093615849,2.94258476791622,-0.0,0.988372685129518,0.190183934657696,7.57500082659302,3.08609022454181,3.1099892449145403e-15,2.85373283134973e-15,2.2165171048053704e-15,7.575,0.0413240812751597,2.89677222080316e-15,0.965770135483227,1.17805274785607e-20,0.0,0.141500048893673,4.55423815560347e-06,0.0,4.93249248246684,7.61623650124497e-06,1.0,0.0,0.969053078111645,6.57795747179292
1993-01-08,8.55,-11.59,0.26,0.02,0.0,11.2093965232218,0.0,12.6407255458008,0.0,-3.62725171677334e-33,0.0012311260499031,0.0,0.0,0.0,0.0,-3.62725171677334e-33,0.364391779778584,1.95484474363459,5.75423085155958e-06,0.0763144684322794,0.0,3.4189337493632,0.0,0.0,2.33745518316962,16.7593819478308,0.361705554184452,4.22291289767951,-0.0,1.66031874036808,0.266239557126271,12.4900008423536,5.61536950085062,2.1045645103601604e-15,1.9302905670780603e-15,1.49945518261866e-15,12.49,0.0527349354876984,1.96292490673412e-15,2.23024887373623,1.41923194382024e-20,0.0,0.259282724598501,8.86575253305064e-06,0.0,11.3786650247487,7.54200903946411e-06,1.0,0.0,2.04061871872261,16.5702121877537
1993-01-09,4.47,-15.16,0.12,0.02,0.0,5.57599812821093,0.0,8.93530127952929,0.0,-1.4509006867093299e-33,0.0018715552574867,0.0,0.0,0.0,0.0,-1.4509006867093299e-33,0.147839231813657,0.125383783311741,2.30168960892042e-06,0.110606950024563,0.0,0.672678147439353,0.0,0.0,3.63405250686852,0.109287732376459,0.3906104150198,5.3136937478328,-0.0,2.89906317571644,0.374700264540118,0.785000837934053,4.75277582620935,1.4240107723075101e-15,1.30551873441299e-15,1.0142525352326302e-15,0.785,0.059994875589008,1.3299495490634e-15,1.46115403956802,1.66453320049629e-20,0.0,0.335889947815393,1.58988711399e-05,0.0,6.85183265944616,7.46878904404777e-06,1.0,0.0,1.42582914582769,16.1868352855543
1993-01-10,0.32,-15.59,0.1,0.02,0.0,7.20375155131963,0.0,10.1731627453061,0.0,-5.80360274683734e-34,0.0027052028561645,0.0,0.0,0.0,0.0,-5.80360274683734e-34,0.241347503960221,0.993152550399655,7.29767526683074e-06,0.15399260482816,0.0,1.97214691399359,0.0,0.0,4.35072365612349,8.08219846546572,0.433331424678725,6.3375616379464,-0.0,3.61075943694379,0.512740019338695,6.34000086165068,5.54807503925105,9.63420015566542e-16,8.82878251301399e-16,6.85985972947317e-16,6.34,0.064482145848202,9.00968769385947e-16,1.70098744473642,1.9125824976469302e-20,0.0,0.430505270528802,2.74682203468696e-05,0.0,8.21519409659734,7.39655902054461e-06,1.0,0.0,1.57638609722577,5.94820642465646
1993-01-11,0.93,-9.88,0.31,0.02,0.0,9.49744372108991,0.0,12.3606165029178,0.0,-2.32144109873494e-34,0.0038082677424381,0.0,0.0,0.0,0.0,-2.32144109873494e-34,0.416692448958743,1.31308737502044,3.87198460207675e-05,0.208362554968243,0.0,2.70606468582918,0.0,0.0,4.21089965900236,11.1485121945462,0.490204921998498,7.46049345892241,-0.0,3.45205308169256,0.682348199077247,8.39000094002374,6.72918288671801,6.517324335951901e-16,5.97000643188649e-16,4.639165569225649e-16,8.39,0.0671460452673768,6.10278853127098e-16,2.15673186652824,2.16246382178062e-20,0.0,0.554557373988276,4.65627658703969e-05,0.0,10.1891314469155,7.32530184406914e-06,1.0,0.0,1.93300739815163,12.0170415868727
